News,Rating
A video shows two segments from Laura Ingraham's Fox News show in which she gives contrary opinions on athletes injecting themselves into matters of politics and race.,true
"A video shows a genuine clip from the show ""The Munsters"" in which Herman Munster says: ""The lesson I want you to learn is it doesn't matter what you look like ... what does matter is the size of your heart and the strength of your character.",true
The New York Times published an op-ed by Adolf Hitler in 1941.,mixture
Demonstrators protesting the death of George Floyd intentionally set fire to a home with a child inside and blocked firefighters from responding,unproven
"U.S. President Donald Trump coined the nickname ""Mad Dog"" for retired Marine Corps General James Mattis.",false
"Government officials, law enforcement, billionaires, or antifa groups nefariously placed pallets of bricks at protest sites in U.S. cities to stoke violence during June 2020 demonstrations against police brutality",mostly-false
A photograph shows U.S. Sen. Tom Cotton of Arkansas sitting on a pile of gold during his time in the military.,miscaptioned
U.S. President Donald Trump (or his administration) has the legal authority to designate antifa as a terrorist organization,false
Plainclothes New York City police officers wear colored arm bands to identify themselves to other police officers,true
Black Lives Matter activists threatened in social media posts to assassinate white families,false
"A group calling itself ""Antifa America"" threatened to ""take what's ours"" from the suburbs in May 2020 after rioting in the nation's major cities in protest of the death of a black man in police custody",false
"Trump tweeted in 2014 that America could expect ""riots and looting"" due to ""weak leadership in Washington.",correct-attribution
"U.S. President Donald Trump complained about his experience in the White House bunker on Twitter, saying that President Barack Obama left it in a bad shape, with no food or supplies",false
"Nickelodeon, the children's network, went off air for eight minutes and 46 seconds to protest police brutality.",true
"MSNBC used footage from the zombie apocalypse film ""World War Z"" as if it were live footage of the 2020 George Floyd protests",false
"The TV show ""The Simpsons"" predicted the death of George Floyd.",false
"Internet and cell service for people protesting police brutality in Washington, D.C., turned off for a temporary ""blackout"" on June 1",false
A photograph shows Adolf Hitler holding a bible in a crowd.,false
A photograph shows a police officer in riot gear aiming a rubber bullet gun near a little boy sitting on an adult's shoulders.,true
"A photograph shows members of the NYPD wearing ""I Can Breathe"" shirts mocking the death of George Floyd.",miscaptioned
"Photographs show tigers, hippos, and giraffes that escaped from various zoos during widespread protests in May 2020.",miscaptioned
A video shows police officers attempting to arrest an FBI agent during the George Floyd protests in 2020.,miscaptioned
A photograph shows George Floyd holding up a Bible,true
"A photograph shows Ricky Ellsworth, a white woman who was killed by a black police officer in Minnesota.",miscaptioned
Professional protesters can be hired through the website ProtestJobs.com,false
"Images show a ""riot"" manual for protesters issued by Democrats",false
A photograph shows a McDonald's set afire during protests over George Floyd's death,miscaptioned
Minneapolis police officer Derek Chauvin committed suicide in his prison cell,false
"An image shows a recruitment flyer for a group seeking to hire ""professional anarchists.",false
A flyer circulating on the internet accurately describes the career of ex-Minneapolis police Officer Derek Chauvin,mixture
"Nazi propagandist Joseph Goebbels said that ""intellectuals would never be converted and would anyway always yield to the stronger.",misattributed
"President Trump tweeted that George Floyd's family was ""honored to hear from me.",false
A video shows 'child militia' members deployed during protests in Atlanta,false
A video posted to U.S. President Donald Trump's Facebook page showed Joe Biden's campaign logo superimposed on a coffin,true
"Twitter added a warning label to and hid U.S. President Donald Trump's tweet about the Minneapolis protests against police brutality, saying it violated the platform's rules against ""glorifying violence.""",true
George Floyd and then-Minneapolis police officer Derek Chauvin once worked together at a club and knew each other,mixture
"A photograph shows U.S. President Donald Trump's son Barron wearing an ""I Miss Obama"" shirt.",false
"U.S. President Donald Trump and former Alabama Gov. George Wallace both used the phrase, ""When the looting starts, the shooting starts.",mixture
"A photograph shows a number of figures in white hoods ⁠— presumably belonging to the Ku Klux Klan, a white supremacy group ⁠— at a May 2020 gathering in Mississippi",miscaptioned
A video shows an undercover police officer purposely breaking windows during a protest in Minneapolis.,unproven
"In July 2017, U.S. President Donald Trump said police officers should ""rough people up more"" and not to worry about injuring suspects during arrests, effectively endorsing use of excessive force by cops",mixture
A photograph shows one petri dish that was coughed on by a person not wearing a mask and another petri dish coughed on by the same person wearing a mask.,true
"U.S. President Donald Trump retweeted a video in which the speaker stated, ""The only good Democrat is a dead Democrat.",true
Viral video shows a riot taking place in the Mall of America as protests erupted in response to the death of George Floyd in May 2020,miscaptioned
"In November 2016, 83 mail-in ballots were sent to a Los Angeles apartment where one person lives as part of an illegal scheme to cheat the elections system",mixture
"Birds Eye and Green Giant brand vegetables are ""all from China.",mostly-false
"Derek Chauvin, whom news reports identified as the cop who kneeled on the neck of George Floyd before he died, was honored for his service by U.S. President Donald Trump at a 2019 rally",false
"New York Gov. Andrew Cuomo ordered thousands of COVID-19 patients to be sent to nursing homes, while the USNS Comfort, a hospital ship sent to New York to help treat patients, sat empty and unused. ",mixture
Donald Trump murdered a woman named Carolyn Gombell in 2000.,false
"A photograph shows former Minneapolis police officer Derek Chauvin wearing a ""Make Whites Great Again"" hat.",miscaptioned
"On the same day California announced it would provide some undocumented residents COVID-19 stimulus payments, it also announced it would lay off first responders because of a lack of funds",mostly-false
"A photograph shows a vacant, sand-covered highway to Dubai during COVID-19 stay-at-home orders.",false
"In U.S. elections, mail-in voting systems ""substantially"" increase the risk of voter fraud compared to in-person voting",mostly-false
"Michelle Obama was ""caught"" wearing Mary Todd Lincoln's stolen jewels",labeled-satire
Some 59 people died after a pastor gave them Dettol to drink to supposedly prevent coronavirus.,false
CBS News tried to pass off a photograph taken in Ukraine in 2016 as a picture of a U.S. child afflicted with a coronavirus-related disease in 2020,false
President Trump tweeted over the 2020 Memorial Day weekend that he 'sacrificed a lot to be your president.,false
A bottle of hand sanitizer will spontaneously combust if left in a hot car.,false
"British media personality Piers Morgan penned a scathing open letter to U.S. President Donald Trump, marking the end of their years-long friendship",correct-attribution
"U.S. President Donald Trump said he ""tested very positively"" for COVID-19, meaning his test results came back negative, and he did not have the coronavirus disease",correct-attribution
CNN altered the appearance of a white suspect under arrest to make him appear to be black in a video clip,false
"Facebook will soon begin charging users per message unless they forward a text to 10 contacts to prove they are ""avid"" users.",false
A photograph shows U.S. President Donald Trump wearing a protective face mask during a visit to a Ford manufacturing plant in spring 2020,true
The CDC issued a stringent set of rules that U.S. schools must follow before reopening amid the COVID-19 coronavirus pandemic,mixture
"In four elections from 2012 to 2018, an aggregate of 28 million mail-in ballots went ""missing.",mixture
Former U.S. President Barack Obama's official White House portrait was circulated online in May 2020.,false
A video shows Microsoft Co-Founder Bill Gates briefing the CIA in 2005 about a mind-altering vaccine.,false
U.S. President Donald Trump has voted via mailed absentee ballot in United States elections.,true
"Rudy Giuliani correctly tweeted that a research lab in Wuhan, China, got a $3.7 million grant from the U.S. in 2017 despite a ban on such funding",mostly-false
COVID-19 contact-tracing apps like Healthy Together and ABTraceTogether are tracking you and also the people in your phone contacts and Facebook friends lists,mixture
"U.S. House Speaker Nancy Pelosi said ""civilization as we know it today is at stake"" in regards to the 2020 presidential election",correct-attribution
"Gov. Andrew Cuomo of New York recently received a little-publicized $71,000 pay raise that made him the highest paid governor in the U.S",mixture
"A traditional White House ceremony, where a sitting president unveils the portrait of his predecessor, will not take place in 2020, owing to antipathy between Donald Trump and Barack Obama.",mostly-true
U.S. Rep. Alexandria Ocasio-Cortez proposed a bill that would cap the legal voting age at 65.,labeled-satire
"By spring 2020, the sun had entered a ""lockdown"" period where its solar activity decreased to the point that famine, earthquakes, and freezing weather threatened life on Earth",mostly-false
Supermarket retailer Kroger sent letters to employees informing them they must repay overpaid emergency pay provided amid the COVID-19 coronavirus disease pandemic,mixture
A teenage boy was stung several hundred times after he put his penis into a beehive,labeled-satire
A photograph of non-respirator ear loop mask packaging demonstrates that such masks are ineffective at protecting against the spread of COVID-19,false
Environmental activist Greta Thunberg urged China to ban the use of chopsticks.,false
"A video shows a piece of 5G equipment with ""COV-19"" inscribed on it.",false
"A photograph shows a protester against pandemic stay-at-home orders holding a sign declaring that ""muzzles are for dogs and slaves.",true
"Teenage climate activist Greta Thunberg appeared on a CNN ""expert panel"" in a program about the COVID-19 coronavirus pandemic",mixture
Jimmy Carter sold his peanut farm before taking office as president in 1977,mixture
A woman was charged with negligent homicide after a car traveling 94 MPH driven by an off-duty police officer crashed into the SUV in which she was riding and killed her infant daughter,mixture
Martial arts movie star Chuck Norris has died from the COVID-19 coronavirus disease,false
The government of Italy is calling for the arrest of Bill Gates.,mostly-false
Hand sanitizers gradually become less effective after their expiration date,mixture
"An image shows a Time magazine cover playing on the magazine's name by appending ""... to go"" to the word ""Time"" and showing U.S. President Donald Trump exiting through a doorway",false
U.S. House Speaker Nancy Pelosi announced she would resign if President Donald Trump were re-elected in 2020,false
Melinda Gates wore an upside-down cross in broadcast interviews in May 2020 to denounce Christianity,mostly-false
The government in Oklahoma is planning to detain people unless they can show proof of vaccination,false
"In October 2014, Donald Trump tweeted that U.S. President Barack Obama should resign because a doctor who had treated Ebola patients in Guinea returned to the U.S",true
"A picture shows a 1918 advertisement touting the benefits of the Bell Telephone for maintaining relationships while people were under quarantine during the ""Spanish flu.""",mixture
"An anonymous person witnessed Democratic legislators in Washington, D.C., ""giddy"" over the economic fallout during the COVID-19 coronavirus disease pandemic",false
Vegetarians are unaffected by COVID-19 because the virus is passed on through eating meat.,false
An illustration from a 1962 Italian magazine shows an imagined scene from the year 2022,mixture
U.S. President Donald Trump said that increased COVID-19 testing makes the U.S. look bad by increasing coronavirus case numbers,true
A 7-year-old named Emily Jones was decapitated in England by a Somali migrant.,mostly-false
"U.S. Rep. Alexandria Ocasio-Cortez said it's ""okay to eat pets"" if food runs scarce",false
NAIAD director Dr. Anthony Fauci warned in January 2017 that the Trump administration would face a surprise infectious disease outbreak,true
"People vaccinated for seasonal influenza face higher chances of catching SARS-COV-2, which causes COVID-19, or testing positive for the virus when they do not actually have it.",false
"Tesla entrepreneur and SpaceX founder Elon Musk tweeted a picture of a dessert from Buca di Beppo Italian Restaurant with the comment ""ice cream sundae in a martini glass.",mixture
A photograph shows Donald Trump posing with terrorist Osama bin Laden,false
"U.S. House Speaker Nancy Pelosi told senior citizens, ""You're not entitled to social security! It's gone!",false
"U.S. President Donald Trump tweeted that Barack Obama ""had 8 years to prepair the next president for a pandemic and he failed.",false
 U.S. Surgeon General Jerome Adams has said that the general public should not wear or buy masks to protect against the spread of the COVID-19 coronavirus disease.,mixture
Hobby Lobby's CEO claimed not being able to own slaves violates his religious freedom,labeled-satire
House Democrats are voting to bar the playing of the U.S. national anthem prior to sporting events,false
The Obama administration left behind no playbook for dealing with pandemics for the next administration,false
An image shows a restaurant receipt displaying a 5% COVID-19 surcharge.  ,true
The 1969 Woodstock music festival occurred during a pandemic as lethal as COVID-19.,mixture
"A public service announcement illustrates the pitfalls of reckoning ""acceptable deaths"" when making decisions about reopening the economy during the COVID-19 coronavirus disease pandemic",miscaptioned
"A letter from California authorities warns that residents who receive state assistance benefits will no longer be eligible for them if they don't get tested for COVID-19; further, if parents test positive, children in their household who test negative will be placed in temporary foster care until their parents/guardians recover.",false
"Americans without disabilities can legally use a federal ADA ""loophole"" to avoid wearing a mask in stores that require them.",mostly-false
"The COVID-19 Testing, Reaching, And Contacting Everyone (TRACE) Act, or H.R. 6666, would authorize federally administered COVID-19 testing groups to enter American homes and force testing against residents' will, and then ""take"" those who test positive to quarantine sites",false
"Pandemic-related shutdown orders are unconstitutional, and persons arrested for violating them can collect damages",false
H.R. 6666 provides $100 billion to entities that perform COVID-19 testing but prohibits them from allowing any non-vaccinated persons into their facilities.,mixture
"U.S. President Donald Trump has put Florida U.S. Sen. Rick Scott ""in charge of Republican healthcare"" reform.",outdated
"On May 4, 2020, U.S. House Speaker Nancy Pelosi said she wants the federal government's next economic relief bill during the COVID-19 coronavirus pandemic to establish ""guaranteed minimum incomes"" for ""illegal aliens.",mostly-false
"A sign shows an anti-lockdown protester carrying a sign reading ""Social Distancing = Communism.",true
"U.S. President Donald Trump tweeted that ""some oldies will have to die"" during the COVID-19 coronavirus disease pandemic in order for American shops to reopen.",labeled-satire
An Iowa man lost the sight in one eye when his prize-winning duck ate a pan of yeast and exploded,legend
Researcher Judy Mikovits was arrested without a warrant and jailed without charges for making a controversial scientific discovery,false
Prolonged use of COVID-19-related face masks cause health problems due to breathing in too much exhaled carbon dioxide.,mostly-false
President Trump issued an order deeming church an essential business.,labeled-satire
Vice President Mike Pence was filmed delivering empty boxes that were supposed to be filled with personal protective equipment to a rehabilitation center in Virginia.,false
A video shows the fluff of poplar trees burning across a field in Spain.,true
"""The Simpsons"" television show predicted the 2020 COVID-19 pandemic and ""murder wasp"" incursion in a 1993 episode",mixture
"A photograph shows Georgia Gov. Brian Kemp with Gregory McMichael, one of two men charged in the slaying of Ahmaud Arbery",miscaptioned
"Tanzania President John Magufuli secretly sent specimens from a fruit, quail, and goat to a lab testing for the COVID-19 coronavirus disease in humans — and the results came back positive.",unproven
"The official Costco Facebook page sarcastically told ""Sharon"" that her opposition to wearing a mask in its stores would someday be the subject of a documentary.",false
"A photograph shows a genuine crop circle resembling a logo for Microsoft Windows and the ""crown"" shape associated with coronaviruses",false
"During the COVID-19 coronavirus pandemic, U.S. President Donald Trump visited a manufacturing plant without wearing a face mask as Guns N' Roses' rendition of ""Live and Let Die"" played on loudspeakers during his visit",true
"When U.S. President Donald Trump was asked what he'd say to people who lost family members to COVID-19, he replied, ""I would say this didn't hurt anyone as much as it hurt me.",false
"As of April 25, 2020, the rate of people dying from the COVID-19 coronavirus disease in New York City was at least 250 times ""higher"" than Tokyo's — and growing with time",mostly-true
"Elon Musk and Grimes announced on social media that they named their newborn son ""X Æ A-12 Musk.""",true
A photograph shows four Asian giant hornets barely fitting on the palm of someone's hand.,true
"A photograph shows Rob Cantrell, a member of the far-right group Proud Boys, screaming at an officer during an anti-lockdown protest in Michigan.",miscaptioned
A photograph shows a customer shopping at a grocery store during the COVID-19 coronavirus disease pandemic wearing a Ku Klux Klan-like hood over his head,true
"A photograph shows a flock of flamingos crowding the Grand Canal in Venice, Italy.",false
"U.S. President Donald Trump called MSNBC host Nicole Wallace a ""dog.",correct-attribution
"A baseball player using an axe as a bat cut the ball in two with his swing and knocked half of it over the fence, scoring half a run and winning the game",false
"A photograph shows a group of honeybees ""cooking"" a ""murder hornet"" to death",mostly-true
"Churches are required by the local government to record and register lists of attendees for tracking purposes in Kansas City, Missouri",false
A sprawling conspiracy theory proves numerous individuals and organizations schemed to promote the drug Remdesivir as a COVID-19 treatment over the purportedly highly effective Hydroxychloroquine,false
Dutch restaurants solved the problem of dining out during the COVID-19 coronavirus disease pandemic by installing personal greenhouse booths.,mixture
"Soviet leader Josef Stalin ripped the feathers off a live chicken to demonstrate ""how easy it is to govern stupid people.",legend
Hallmark greeting cards are made in China.,mostly-false
"A letter was written by F. Scott Fitzgerald in 1920 while the author was quarantined in France during the ""Spanish influenza"" pandemic",false
A viral photograph showing a canine coronavirus vaccine demonstrates that there should already exist a human vaccine for COVID-19,false
"The CDC readjusted the COVID-19 death toll from 60,000 down to 37,000",false
"A photograph shows Joe Biden with Tara Reade, a woman Biden claims he ""never met"" who has accused him of sexual assault. ",false
"Right-wing commentator Bill Mitchell tweeted ""someone let me know"" when 55,000 Americans have died from COVID-19 coronavirus disease",correct-attribution
"The 1981 Farmer's Almanac contained a passage predicting that a severe, pneumatic illness would spread around the globe in 2020.",misattributed
"U.S. President Donald Trump implied the Obama administration left behind ""bad,"" ""broken,"" and ""obsolete"" COVID-19 diagnostic tests",true
"Bill Gates is quoted in the February 1997 issue of George magazine as saying an ""over-populated planet"" would be ""choked to extinction by a lung-attacking virus.",misattributed
"A photograph shows the words ""Center for Global Human Population Reduction"" inscribed on a Bill & Melinda Gates Foundation building",false
Starbucks is opening a coffee bean roasting facility in China,true
"A video shows Luciano Pavarotti's granddaughter Sislena Caparrosa singing ""Nessun Dorma.",miscaptioned
The White House Gift Shop is selling coronavirus commemorative coins.,mostly-false
The U.S. economic downturn due to the COVID-19 coronavirus pandemic in early 2020 was forcing the United States Postal Service to close,mixture
2008 Nobel Prize winner Luc Montagnier said that COVID-19 coronavirus disease was artificially created in a lab by biologists working on an AIDS vaccine,correct-attribution
U.S. Sen. Mitt Romney endorsed 2020 Democratic presidential candidate Joe Biden,labeled-satire
"The Irish Times newspaper published a column by Fintan O’Toole expressing ""pity"" for the United States over U.S. President Donald Trump's leadership during the COVID-19 pandemic",correct-attribution
"CNN removed a ""Larry King Live"" episode featuring Tara Reade's mother from the Google Play service.",false
Clinton Foundation investigator Kenneth McCormick was found dead in April 2020.,labeled-satire
"The 1866 ""Ex parte Milligan"" precludes states from enforcing regulations that prevent residents from freely traveling or earning a living",false
Elisa Granato died shortly after being administered a trial vaccine for COVID-19.,false
"U.S. President Donald Trump posted (and then deleted) tweets calling for the revocation of ""Noble Prizes"" awarded to ""lamestream media"" reporters",true
"Nobel laureate Dr. Tasuku Honjo said that COVID-19 was ""man-made"" at a lab in Wuhan, China",false
"A photograph shows a person holding a protest sign claiming that the number of characters in ""Barack Hussein Obama"" add up to the ""19"" in COVID-19",false
"Nancy Pelosi visited Wuhan, China, in November 2019, just a month before the COVID-19 outbreak there",false
"A picture shows a person holding a ""Sacrifice the Weak"" sign at a rally urging the state of Tennessee to re-start its economy amid COVID-19 lockdown orders",true
"A photograph shows a ""Your Health Is Not More Important Than My Liberties!"" message displayed on an automobile window at a protest calling for the loosening of COVID-19 social-distancing restrictions",true
"U.S. citizens married to immigrants will not receive stimulus checks via the March 2020 Coronavirus Aid, Relief, and Economic Security (CARES) Act",mixture
U.S. President Donald Trump suggested during a White House briefing that injecting disinfectants could treat COVID-19.,true
The Obama administration provided a $3.7 million grant to the Wuhan Institute of Virology in China,mixture
"Under U.S. President Donald Trump, federal authorities are confiscating orders of personal protective equipment (PPE) from local governments amid the COVID-19 pandemic",mostly-true
"Bats are pictured on the reverse of a U.S. quarter issued in 2020, an indicator that COVID-19 is connected to a government plot",mixture
A photograph shows protest signs carried by demonstrators calling for the loosening of COVID-19 social-distancing restrictions,false
Former U.S. Rep. Trey Gowdy penned a text suggesting that COVID-19 was part of a conspiracy against U.S. President Donald Trump,misattributed
"The word ""quarantine"" stems from the Italian word for ""forty,"" representing the number of days persons potentially exposed to communicable diseases had to remain in isolation",true
"A video documents a hot-mic exchange between Fox News reporter John Roberts and a ""fake news tech"" in which they admit COVID-19 was a hoax, and that everyone in the news media has already been vaccinated.",miscaptioned
"A photograph shows a flyer posted for an ""End the Lockdown Rally"" in Staten Island",true
"Texas Lt. Gov. Dan Patrick said COVID-19 social-distancing restrictions should be eased because ""there are more important things than living.",correct-attribution
An Ohio man died from complications related to the COVID-19 coronavirus disease weeks after he downplayed the virus on social media.,true
"The Trump administration awarded a $55 million contract to a ""bankrupt company"" with no employees to supply N95 masks that it doesn't make",mixture
U.S. President Donald Trump tweeted in 2014 that governors were making a mistake by backing off Ebola quarantines.,true
"U.S. President Donald Trump said ""hundreds"" of governors are calling him amid the COVID-19 coronavirus pandemic",false
"Bill Gates —  along with a coalition dubbed ""ID 2020"" — seeks to ""microchip"" the world population using a COVID-19 vaccine",false
A chart accurately shows the effectiveness of wearing face masks during the COVID-19 pandemic.,mostly-false
"U. S. House Speaker Nancy Pelosi declared during the COVID-19 pandemic that Congress would be out of session ""unless there is an emergency.",mostly-false
A photograph shows protesters displaying an anti-Semitic sign during a COVID-19 lockdown protest,true
"U.S. millionaires will each receive an average of $1.7 million in stimulus payments via the March 2020 Coronavirus Aid, Relief, and Economic Security (CARES) Act",mixture
The cause of country music star Joe Diffie's death was lung cancer.,false
"U.S. Rep. Alexandria Ocasio-Cortez declared that ‘Jesus was a lot like Trump, both con artists.",labeled-satire
News reports used photographs taken in a different time or place to illustrate articles about the opening of Jacksonville beaches in April 2020,false
The Centers for Disease Control and Prevention's guidelines for listing COVID-19 on death certificates in the absence of a test are resulting in a case overcount,false
"Microsoft owns patent ""666,"" which involves inserting microchips into people to mine their activity for cryptocurrency purposes.",mostly-false
A photograph shows a 6-year-old child working as a coal miner,miscaptioned
"Donald Trump once questioned, ""How can you possibly discover anything if you already know everything?",correct-attribution
"Medicare is paying hospitals $13,000 for patients admitted with COVID-19 diagnoses and $39,000 if those patients are placed on ventilators",mixture
"U.S. President Donald Trump tweeted in November 2009 that ""Obama's handling of this whole pandemic has been terrible!"" and that he ""would never let thousands of Americans die from a pandemic while in office.",false
The Better Business Bureau advised Facebook users to reconsider posting high school senior photos in spring 2020 to help protect their online privacy,true
"People started to ignore social distancing rules during the 1918 pandemic, leading to a second wave of infections that killed more people than all of World War I.",mixture
A photograph shows a swastika flag bearing the names Trump and Pence displayed at the Operation Gridlock protest in Michigan,miscaptioned
U.S. President Donald Trump tapped World Wrestling Entertainment CEO Vince McMahon as an adviser on reopening the U.S. economy,true
Pencils bearing an anti-drug slogan had to be recalled because sharpening them subverted their message,true
March 2020 was the first March without a school shooting in the U.S. since 2002,mostly-false
A photograph shows a group of people outside of the Ohio Statehouse protesting shelter-in-place laws put in place during the COVID-19 pandemic.,true
"U.S. President Donald Trump praised China for its ""transparency"" in handling the coronavirus outbreak, then later criticized the World Health Organization for doing the same",true
U.S. Rep. Nancy Pelosi's Twitter account deleted a tweet showing her encouraging tourism to Chinatown weeks after President Donald Trump closed the U.S. border to China,mixture
A well-known celebrity passed away and left a fortune to U.S. President Donald Trump's 2020 re-election campaign.,labeled-satire
Newspaper accounts reported two different deaths from COVID-19 for the same person,false
U.S. President Donald Trump's name will appear on COVID-19 stimulus checks.,true
"U.S. House Speaker Nancy Pelosi said that the political class wouldn't accept U.S. President Donald Trump among its ranks because he isn't a ""vetted politician"" and is among the ""common people.",false
Walmart donated 50% of its profits to U.S. President Donald Trump's 2020 re-election campaign.,labeled-satire
"Dr. Anthony Fauci said there was ""nothing to worry about"" in late February 2020 in regards to COVID-19 and it was ""safe"" to do things like go to the movies and the gym",mixture
All hotels in Las Vegas have made donations to help emergency personnel in the city except for one: Trump International Hotel,mixture
An exhausted funeral home worker was cremated by mistake after taking a nap.,labeled-satire
First daughter Ivanka Trump was granted a trademark on coffins in China and stands to profit from the COVID-19 pandemic,mixture
Former Fox News host Bill O'Reilly wrote a viral essay claiming the COVID-19 pandemic was caused by a Chinese bioweapon,misattributed
A video clip shows former President Barack Obama stressing the need for U.S. pandemic preparedness in 2014,true
Michigan Gov. Gretchen Whitmer banned the sale or purchase of American flags during the COVID-19 pandemic.,false
A video shows a naked child using bedsheets to escape from an upper story of Buckingham Palace,miscaptioned
"U.S. President Donald Trump said ""I don't care how sick you are. [...] Get out and vote"" during the COVID-19 coronavirus disease pandemic.",miscaptioned
Seven children in Senegal died after being administered a COVID-19 coronavirus disease vaccine in April 2020.,false
Microwaving fabric masks is a good way to sanitize them for reuse,false
A photograph shows U.S. Vice President Mike Pence waving a Confederate flag.,false
Residents of Florida's Flagler County found Easter eggs containing unsolicited porn inside their mailboxes,mostly-true
Bill Gates is being sued by India over the deaths of girls resulting from vaccinations,false
Images show mass graves being dug in New York to bury victims of the COVID-19 coronavirus disease pandemic in 2020,mostly-true
A CBS News program used a brief clip from an Italian hospital in a segment about the coronavirus crisis in New York City,true
A photograph shows two women wearing flu masks during the 1918 pandemic.,miscaptioned
"The New York Jets have signed quarterback Colin Kaepernick to a one-year, $9 million contract",false
Text on a government website for the Strategic National Stockpile was altered after Jared Kushner's remarks during an April 2020 press conference.,true
A medical supply company owned by the Clinton family quadrupled prices for ventilators and masks during the COVID-19 coronavirus disease pandemic.,labeled-satire
Time magazine covers from 2006 and 2017 highlighted articles warning about global warming and a pandemic,true
"In April 2020, the Himalayas were visible from northern India for the first time in 30 years",mixture
A photograph of a naked man and woman with a French horn was part of an anti-marijuana ad,miscaptioned
The Domino's pizza chain is offering coupons for two free large pizzas to social media users who fill out an online survey,scam
U.S. House Speaker Nancy Pelosi once told supporters at a fundraiser that Social Security recipients “are just a burden on society.,labeled-satire
"A meme details a ""staggered shopping schedule"" implemented by Walmart during the COVID-19 pandemic.",false
U.S. President Donald Trump will benefit financially if hydroxychloroquine becomes an established treatment for COVID-19.,mostly-false
A meme documents that plagues occur every 100 years,mixture
A video shows a member of the Maasai tribe whipping people in Kenya who refused to obey the government's self-quarantine orders during the COVID-19 pandemic,miscaptioned
" Coronavirus stimulus payments, termed ""Economic Impact Payments,"" are taxable and could reduce your 2020 tax refund",false
Rep. Alexandria Ocasio-Cortez committed a felony by making a false accusation against President Trump,false
A drop of 21 million cellphone subscribers in China in early 2020 documents that the death toll from COVID-19 was vastly underreported in that country,unproven
Televangelist Pat Robertson blamed oral sex for the COVID-19 coronavirus disease pandemic.,labeled-satire
"Kathleen O'Mara is the author of a poem written ""during the 1919 pandemic.""",misattributed
Harvard University confirmed that Michelle Obama's degrees are fake.,labeled-satire
A photograph shows a soldier carrying a donkey on his back during World War II to prevent the animal from inadvertently setting off landmines,miscaptioned
"U.S. President Trump wrote Sen. Chuck Schumer, D-New York, a letter blaming the state's medical-supply shortage amid an ongoing pandemic on impeachment proceedings against Trump",true
An 800 phone number can be used for tracking the status of coronavirus economic stimulus payments,false
Thieves are exploiting the coronavirus pandemic by dousing masks in chemicals that render people unconscious and then robbing them,false
McDonald's is offering coupons for two free Big Mac Meals to social media users who fill out an online survey,scam
"Musician Tommy Lee wrote a letter to U.S. President Donald Trump that started ""Dear F*cking Lunatic.",misattributed
An uninsured 17-year-old boy died of COVID-19 symptoms after being refused care due to a lack of medical insurance,mixture
"Joseph Maldonado-Passage, better known as Joe Exotic of ""Tiger King,"" has COVID-19 coronavirus disease",mostly-false
"Someone you don’t know sends you a check, and then asks you to deposit it and send some of the money to another party",scam
"The television show ""My Secret Terrius"" predicted the 2020 COVID-19 outbreak.",false
"A National Health Service worker warned against going out to buy necessities, even bread, when COVID-19's infection ""peak"" hits ""tomorrow.",false
"Financier George Soros owns the lab in Wuhan, China, where the COVID-19 coronavirus disease was ""developed.",false
A video shows people in China tearing down a 5G tower in an attempt to stop the spread of COVID-19 coronavirus disease.,miscaptioned
Experts and officials warned in 2018 that the U.S. government would be unable to respond effectively to a pandemic,true
Sandra the orangutan started washing her hands after she noticed zookeepers doing so during the COVID-19 pandemic,miscaptioned
U.S. President Donald Trump golfed several times and held a number of rallies after learning about the threat of the coronavirus.,true
"The John F. Kennedy Center for the Performing Arts ""laundered"" coronavirus-relief money by donating to the Democratic National Committee even after cutting off musician pay",mixture
The U.S. facilitated the sending of nearly 17.8 tons of donated medical supplies to China to combat the spread of the novel coronavirus in early 2020,true
"Law enforcement officials and Danske Bank are cautioning that a ""smishing"" scam is taking money directly out of people's bank accounts",false
Photographs show a homeless shelter with painted social-distancing boxes in a Las Vegas parking lot,true
"The Coronavirus Aid, Relief, and Economic Security (CARES) Act included a $25 million raise for members of the U.S. House of Representatives",false
"The Empire State Building displayed a red and white ""siren"" light during the COVID-19 pandemic.",true
Democrats in New York stashed ventilators in a warehouse in an effort to make the COVID-19 pandemic worse,false
"A newspaper clipping from 1918 documents a ""public notice"" from the city of Kelowna, British Columbia, announcing that schools, movie theaters, and other public places would be closed to prevent the spread of ""Spanish Influenza.""",true
"Dr. Vladimir Zelenko's 669 COVID-19 patients that were treated with a combination of hydroxychloroquine, azithromycin, and zinc have seen zero hospitalizations, complications, or deaths.",unproven
"The population of Seoul, South Korea, is about 38 million people",false
"Additional entries to a ""You Had a Hunch the News System Was Rigged?"" list document several familial relationships between prominent U.S. political figures",false
"In regards to reopening the economy during the COVID-19 pandemic, the former CEO of Wells Fargo stated, ""We’ll gradually bring those people back and see what happens. Some of them will get sick, some may even die, I don’t know.",correct-attribution
"Author C. S. Lewis wrote a passage in ""The Screwtape Letters"" involving Satan wanting to ""shut down businesses"" and Jesus wanting to restore the family unit.",misattributed
 The U.K. government has been sending texts informing recipients that they have been issued fines for leaving the house during the coronavirus lockdown,scam
"Johns Hopkins University published this ""excellent summary"" on avoiding COVID-19",misattributed
Sen. Chuck Schumer tweeted a criticism of President Trump for the latter's 'premature' ban of air travel from China,false
