News,Rating
"Bloggers stated on February 6, 2020 in a story: Says with his guilty impeachment vote, Senator Mitt Romney “could be removed from office.”",false
"Facebook posts stated on February 6, 2020 in a Facebook post: Mitt Romney’s father “U.S. Senator George Romney, was a liberal Republican who had ties to Saul Alinsky, yes, the same dude who wrote the book, Rules For Radicals and dedicated to Satan.”",mostly-false
"Viral image stated on February 6, 2020 in a Facebook post: Says William Barr tweeted, “BREAKING NEWS Senator Mitt Romney is the only Republican Senator who voted to remove President Trump from office… IN A COMPLETELY UNRELATED STORY Senator Mitt Romney is also the only Republican Senator who has a son who sits on the board of a Ukrainian Energy Company.”",false
"Henry Cisneros stated on January 29, 2020 in a meeting: Says San Antonio has “the lowest per capita income of any major Texas city.”",mostly-true
"Donald Trump stated on February 7, 2020 in a comment to reporters: ""I thought it was a terrible thing when (Nancy Pelosi) ripped up the speech. First of all, it's an official document. You're not allowed. It's illegal what she did. She broke the law.""",pants-fire
"YouTube videos stated on January 25, 2020 in a YouTube post: Says a video shows a fox allowing itself “to feed koala babies in Australia.”",false
"Viral image stated on February 2, 2020 in a Facebook post: Says Joe Biden’s campaign told an Iowa library where Jill Biden was holding an event “to remove the American flag as they did not want to say the pledge of allegiance.”",false
"Viral image stated on January 30, 2020 in an Instagram post: Says John F. Kennedy “smoked cannabis in the White House, while president, because he suffered from severe back pain and Addison's disease.""",mostly-false
"Donald Trump stated on January 14, 2020 in a public forum: “Very close to 160 million people are now working in the United States. Nobody's ever even come close to that number.”",mostly-true
"Brandon Morse stated on February 5, 2020 in a tweet: Says a video proves Pelosi “was planning” to rip up President Donald Trump’s State of the Union address “from the start.”",false
"Elizabeth Warren stated on February 5, 2020 in a CNN town hall: “We have an America where … hard-working families have flat wages.”",false
"Donald Trump stated on February 4, 2020 in the State of the Union: “Under my administration, 7 million Americans have come off of food stamps, and 10 million people have been lifted off of welfare.”",half-true
"Donald Trump stated on January 30, 2020 in a tweet: Says the USMCA is the “biggest trade deal ever made.”",false
"YouTube videos stated on January 22, 2020 in a YouTube video: Says it shows a “DNC Group” teaching “ILLEGAL VOTING in Arizona.”",false
"Bloggers stated on January 14, 2020 in a blog post: Says Patrick Mahomes said, “I believe George Zimmerman is innocent.”",false
"Viral image stated on February 5, 2020 in a Facebook post: Says a photo shows Patrick Mahomes wearing a shirt that says, “The Great State of Kansas.”",pants-fire
"Donald Trump stated on February 4, 2020: ""Years of economic decay are over"" because Trump ""reversed the failed economic policies of the previous administration.""",false
"Cory Booker stated on January 9, 2020 in public comments: National polls have “never predicted who will be president from our party. Carter was in the single digits a few months before caucuses. Bill Clinton was. Obama — 20 points behind in the national polls roughly.”",true
"Jeanne Ives stated on January 29, 2020 in a press release: Says U.S. Rep. Sean Casten “demanded the impeachment of the Republican President before the Mueller report was even released.”",false
"Charlie Kirk stated on February 4, 2020 in a tweet: ""Nancy Pelosi may have just committed a violation of 18 U.S.C. § 2071, Section 2071 (a) when she ripped up President Trump’s State of the Union address. This violation is punishable by up to three years in prison.”",pants-fire
"Donald Trump stated on February 4, 2020 in the State of the Union: “I have also overseen historic funding increases for high-quality child care, enabling 17 states to help more children, many of which have reduced or eliminated their waitlists altogether.”",half-true
"Viral image stated on January 31, 2020 in a Facebook post: Says the coronavirus isn’t new because “Lysol has it listed as one of the viruses that it kills.”",false
"Donald Trump stated on February 4, 2020 in his 2020 State of the Union address: “In sanctuary cities, local officials order police to release dangerous criminal aliens to prey upon the public instead of handing them over to ICE to be safely removed.”",mostly-false
"Viral image stated on February 4, 2020 in a Facebook post: Says Donald Trump tweeted, “I have it on good authority that the real reason for the delayed results from the #IowaCaucus is they are trying to hide the fact that the winner was @VerminSupreme. This is one time I hope the DNC is actually successful, as Vermin is the only candidate that is smart (and crazy) enough to possibly beat me!”",pants-fire
"Scott Jenkins stated on January 13, 2020 in remarks: “There are more guns in this country than there are citizens.”",half-true
"Tammy Baldwin stated on December 10, 2019 in a tweet: “Over the past two years, climate and weather disaster damage has cost the U.S. over $400 billion.”",mostly-true
"Donald Trump stated on February 4, 2020 in his State of the Union: “Over 130 legislators in this chamber have endorsed legislation that would bankrupt our nation by providing free taxpayer-funded health care to millions of illegal aliens, forcing taxpayers to subsidize free care for anyone in the world who unlawfully crosses our borders.""",half-true
"Jake Tapper stated on February 4, 2020 in comments on CNN: “Traditionally, the Speaker says: ‘Members of Congress, I have the high privilege and distinct honor of presenting to you the President of the United States.’ (Tonight) Speaker Pelosi said, ‘Members of Congress, the President of the United States.’ """,true
"Donald Trump stated on February 4, 2020 in his State of the Union: Last year, ""for the first time in 51 years, the cost of prescription drugs actually went down.""",mostly-false
"Veronica Escobar stated on February 4, 2020 in a speech: “The president has exploded the debt by more than $3 trillion — all to give billion-dollar tax cuts to the wealthiest few.”",half-true
"Organizers for Bernie 2020 stated on February 4, 2020 in a tweet: Says Democrats ""blocked the Iowa poll"" and ""blocked the Iowa caucus.""",false
"Charlie Kirk stated on February 2, 2020 in a tweet: Says ""EIGHT Iowa counties have more adults registered to vote than voting-aged adults living there.”",false
"Donald Trump stated on February 2, 2020 in an interview on Fox News: “Cory Booker and all these people couldn't get any of the things that (Michael) Bloomberg's getting now"" with respect to DNC debate rules.",half-true
"Val Demings stated on January 29, 2020 in the impeachment trial: “All of the aid has not arrived” to Ukraine.",mostly-true
"Facebook posts stated on January 23, 2020 in a Facebook post: Say Nancy Pelosi’s net worth is $196,299,990.",false
"Phil Scott stated on January 21, 2020: “In 2018, the providers the state paid through the ACO reduced the amount of money spent on healthcare services by $7.7 million.”",half-true
"Bloggers stated on February 3, 2020 in a blog post: Says Kobe Bryant’s wife “recorded her suicide after depression attack this morning.”",pants-fire
" Facebook posts stated on January 27, 2020 in a post on Facebook: Event 201 “gave out stuffed souvenir coronavirus toys” to “commemorate” Novel coronavirus outbreak",mostly-false
"Donald Trump stated on January 28, 2020 in comments at a campaign rally: ""Earnings for the bottom 10% are rising faster than earnings for the top 10%.”",half-true
"JB Pritzker stated on January 29, 2020 in a speech: “Over the past year, Illinois has reduced its unemployment rate more than all of the top 20 most populated states in the nation — and more than our Midwestern peers.”",mostly-true
"James White stated on January 27, 2020 in a tweet: Says ""10% of U.S. children are Texans."" ",true
"Tweets stated on January 28, 2020 in a tweet: Says drinking a bleach solution will prevent you from getting the coronavirus.",pants-fire
"Rick Scott stated on January 29, 2020 in a TV ad in Iowa: ""Vice President Biden threatened a foreign country and forced them to fire a prosecutor who was investigating a company,"" that paid his son Hunter.",false
"Facebook posts stated on January 28, 2020 in a Facebook post: Says a ""Clorox bottle claimed it could kill (the 2019 coronavirus)... before it was developed.""",false
"Erica Smith stated on September 1, 2019 in a tweet: Says she hasn’t taken corporate PAC money “since 2016.”",false
"Robert Spindell stated on January 19, 2020 in a TV interview: Says some of the names that may be purged from voter roll are people who have died.",mostly-false
"Elizabeth Warren stated on January 26, 2020 in comments made while campaigning in Davenport, Iowa.:  ""The president of the United States already has the legal authority to reduce the price of many commonly used prescription drugs.""",true
"Facebook posts stated on January 22, 2020 in a Facebook post: ""Virginia Democrats Push Legislation to Make Criticism of Government Officials a Criminal Offense.""
 ",pants-fire
"Mike Pompeo stated on January 24, 2020 in an NPR interview: When asked if he’s defended former U.S. ambassador to Ukraine Marie Yovanovitch, ""I've defended every single person on this team.""",false
"Bloggers stated on January 27, 2020 in a story: An MSNBC reporter was fired for using a racial slur while covering the Kobe Bryant helicopter crash.",false
"Facebook posts stated on July 13, 2018 in a Facebook post: Says the Democratic Party ""took Social Security from the independent ‘Trust Fund’ and put it into the general fund so that Congress could spend it"" and ""eliminated the income tax deduction for Social Security (FICA) withholding.""
 ",false
"Pete Buttigieg stated on January 26, 2020 in a Fox News town hall in Des Moines: ""More than 80% of Republicans think we ought to at least be doing universal background checks."" ",true
"Bloggers stated on December 12, 2018 in a Facebook post: ""FDA finally admits dental fillings are toxic.""",mostly-false
"YouTube videos stated on January 28, 2020 in a YouTube video: Video shows Gianna Bryant in the hospital after helicopter crash.",pants-fire
"Charles Schumer stated on January 24, 2020 in a news conference: ""The American people are overwhelmingly with us"" in calling witnesses in Senate trial ",true
"Bloggers stated on April 20, 2012 in a Facebook post: ""Obama’s lawyers officially admit birth certificate is fake.""",pants-fire
"Bloggers stated on January 25, 2020 in an article: Says the Chinese Communist Party ""will finally admit that the real source of the coronavirus is from ‘a lab in Wuhan’ linked to its covert biological weapon programs.""",false
"Facebook posts stated on January 24, 2020 in a website post: ""CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China.""",pants-fire
"Jay Sekulow stated on January 22, 2020 in the Senate impeachment trial: Says President Donald Trump’s hold on Ukraine aid was like when ""the Obama administration withheld $585 million of promised aid to Egypt in 2013 ... (and within the  fiscal year) they didn't have to disclose the halt to anyone.""",mostly-false
"Facebook posts stated on January 21, 2020 in a Facebook post: Says a 392-year-old shark was discovered in the Arctic Ocean
 ",half-true
"Viral image stated on December 18, 2019 in a Facebook post: ""Texas man admits kidnapping 79 people.""",pants-fire
"Bloggers stated on January 26, 2020 in an article: Says China ""stole Coronavirus from Canada and weaponized it into a Bioweapon.""",false
"Michael Bloomberg stated on January 1, 2020 in a television ad: ""Mayor Bloomberg helped lower the number of uninsured by 40 percent, covering 700,000 more New Yorkers""",true
"Viral image stated on January 26, 2020 in a Facebook post: Says a video shows footage of the helicopter crash that killed Kobe Bryant.",pants-fire
"Facebook posts stated on December 20, 2019 in a Facebook post: ""If Trump is impeached in the house & not senate, he can run 2 more times.""
 ",pants-fire
"Instagram posts stated on January 26, 2020 in a Facebook post: Kobe Bryant’s ""untimely death has been planned for a while.""",pants-fire
"Better Future Michigan stated on December 16, 2019 in a television advertisement.: Says Gary Peters ""supports ‘Medicare for All,’ siding with radical liberals.""",false
"Viral image stated on January 26, 2020 in a Facebook post: Says Kobe Bryant tweeted, ""I have information that will lead to the arrest of Hillary Clinton.""
 ",pants-fire
"Donald Trump stated on January 27, 2020 in a tweet: ""The Democrat controlled House never even asked John Bolton to testify.""",false
"Viral image stated on January 26, 2020 in a Facebook post: Says a video shows the helicopter crash that killed Kobe Bryant.",pants-fire
"Bloggers stated on January 26, 2020 in a post on Facebook: ""NEW INFO SAYS KOBE BRYANT AND ALL 4 OF HIS DAUGHTER HAVE DIED FROM HELICOPTER CRASH.""",false
"Facebook posts stated on January 26, 2020 in a Facebook post: Says former NBA player Rick Fox was also on board with Kobe Bryant",false
"Facebook posts stated on January 27, 2020 in a Facebook post:  Says Kobe Bryant and his daughter, Gianna, were both born Aug. 23.",false
"Bill Brady stated on January 18, 2020 in a speech: Says Oregon’s highest income tax bracket included anyone making more than $250,000 in 2012 before the state expanded its upper bracket to include ""anyone making more than $125,000.""",mostly-false
"Andrew Yang stated on January 23, 2020 in a town hall in Muscatine, Iowa: ""Right now 5% of Americans donate to candidates."" ",mostly-true
"Facebook posts stated on January 13, 2020 in a Facebook post: ""Twitter is banned in Iran.""",true
"Bloggers stated on January 20, 2020 in a Facebook post: Says Nancy Pelosi said, ""If impeachment fails, I will resign immediately.""",pants-fire
"Facebook posts stated on December 31, 2019 in social media posts: ""California's Attorney General, Xavier Becerra is putting together plans to raise property tax revenue by eliminating the only thing keeping some people's property tax from sky rocketing, Prop 13.""",false
"YouTube videos stated on January 22, 2020 in a post on Facebook: Says President Donald Trump this week will sign an executive order creating term limits for Congress.",false
"Viral image stated on January 12, 2020 in a post on Facebook: The typical anglerfish is seven feet long.",pants-fire
"Jill Karofsky stated on November 19, 2019 in a public forum: ""The Department of Corrections budget in Wisconsin is more than the Department of Education budget.""",mostly-false
"Greg Abbott stated on January 7, 2020 in a press gaggle: The city of Austin has ""removed, seemingly, any legal consequences to the actions where the homeless lie, sleep, where they defecate.""",false
"Paul Maner stated on January 20, 2020 in a Facebook post: Says Jordan Davis, son of Georgia Congresswoman Lucy McBath, was killed in ""a drug deal gone bad.""",pants-fire
"Facebook posts stated on January 16, 2020 in a Facebook post: Says Aaron Hernandez' daughter is, by Massachusetts law, entitled to the remainder of his $15 million NFL contract because he committed suicide during his appeal, making his conviction ""null and void.""
 ",false
"Facebook posts stated on January 22, 2020 in a Facebook post: Says a coronavirus patent expired just as there is a ""sudden outbreak"" and, despite ""media fear-mongering,"" there is already a vaccine available.",pants-fire
"Bernie Sanders stated on January 14, 2020 in comments at a presidential debate: ""The Machinists Union does not (support the USMCA trade deal). And every environmental organization in this country (also) opposes it.""",mostly-true
"Facebook posts stated on January 12, 2020 in a Facebook post: The percent of millionaires in Congress is 50% while the percent among the U.S. public is 1 percent",half-true
"Viral image stated on January 17, 2020 in a Facebook post: Says Joe Biden talked about eating wooden corn dog sticks.",pants-fire
"Viral image stated on September 22, 2019 in a Facebook post: Says an image shows a paralyzed groom being held up by his groomsmen so he could kiss his bride.",false
"Bloggers stated on January 18, 2020 in a story: Says a ""fact check"" shows that Nancy Pelosi moved ""billions of Social Security funds to cover impeachment costs.""
 ",pants-fire
"Thom Tillis stated on January 10, 2020 in an email newsletter: Says Democratic opponents Cal Cunningham and Erica Smith support sanctuary policies.",half-true
"Pat Cipollone stated on January 21, 2020 in remarks in the Senate impeachment trial: ""Not even (House Intelligence Chairman Adam) Schiff’s Republican colleagues were allowed into the SCIF"" during the House impeachment investigation.",false
"Tammy Baldwin stated on January 19, 2020 in a TV appearance: Witnesses have been part of ""every other impeachment trial the Senate has ever had.""",true
"Mike Gallagher stated on December 20, 2019 in a radio interview: Says the House impeachment vote was the third by Democrats — ""They tried to impeach Trump for criticizing the NFL and for some other things."" ",false
"Facebook posts stated on January 15, 2020 in a Facebook post: ""CNN reports DemDebate had 2.3 million viewers. Trump rally had 6.7 million last night!""",false
"Bloggers stated on December 3, 2019 in a story: Adam Schiff Paid Witnesses Over $40 Million To Testify Against Trump
 ",pants-fire
"YouTube videos stated on December 12, 2019 in a YouTube video: Says a video shows Greta Thunberg firing a rifle.",false
"Facebook posts stated on November 23, 2019 in a Facebook post: Up until 1913 Americans kept all of their earnings.",half-true
"Facebook posts stated on January 13, 2020 in a Facebook post: Quotes Trump as saying ""would you really want a president who was dumb enough to let himself get drafted?""",pants-fire
"Facebook posts stated on January 6, 2020 in a Facebook post: ""Starting Jan. 1 California residents can’t take shower, do laundry, poop in toilet and flush on same day.""",false
"Marie Newman stated on January 6, 2020 in an interview: Says U.S. Rep. Dan Lipinski had ""a part in"" undoing a law that used to limit how long trains could idle at crossings.",false
"Andrew Cuomo stated on January 8, 2020 in a speech: ""We have the lowest corporate tax rate since 1968.""",true
"John Rodgers stated on January 10, 2020 in an interview with VTDigger: ""And the number one killer of teens in the United States is driving while using cell phones.""",false
"Instagram posts stated on January 14, 2020 in an Instagram post: Says Martin Luther King Jr. ""was killed (smothered) in the hospital"" and ""the US government was found guilty in a court of law of conspiring to kill him.""",false
"Facebook posts stated on January 16, 2020 in a Facebook post: Says the pens Nancy Pelosi used to sign the articles of impeachment cost ""$2,025 per pen.""",pants-fire
"Deb Butler stated on January 5, 2020 in a tweet: Says NC Senate leader ""expressed disdain"" for the NC House budget vote on Sept. 11.",false
"Bloggers stated on January 4, 2020 in a Facebook post: Says Rep. Rashida Tlaib ""wears the symbolic scarf patterned after the Islamic terrorist state.""
 ",false
"Viral image stated on June 17, 2019 in a Facebook post: Says a girl gets a dollar for a kidney transplant every time a Facebook post is shared. 
 ",pants-fire
"Elizabeth Warren stated on January 4, 2020 in a speech: ""We were living outside of Houston and that’s when I found it: a commuter college, 45 minutes away that cost $50 a semester.""",mostly-true
"Bloggers stated on October 4, 2019 in posts on the Internet: ""Nancy Pelosi's Son Paul Jr. Was Exec at 'Ukraine-Based Gas Company,' Similar to Hunter Biden""",false
"Facebook posts stated on January 14, 2020 in a Facebook post: Florida is ""the 45th in state education funding.""",true
"Bloggers stated on January 12, 2020 in a web post: Says Joe Biden ""tells men to marry into families ‘with 3 or 4 sisters.’""",false
"Bloggers stated on January 14, 2020 in a blog post: ""‘He’s low risk,’ said Obama before freeing ISIS leader al Baghdadi.""",false
"Facebook posts stated on January 12, 2020 in a Facebook post: Fox News changed its accreditation to ""entertainment.""
 ",pants-fire
"Viral image stated on January 13, 2020 in a Facebook post: Says Lil Boosie and George Zimmerman got into a fight.",false
"Donald Trump stated on January 14, 2020 in a campaign speech: Says Iranian Gen. Qassem Soleimani ""was a designated terrorist by President Obama, who didn't do anything about it.""
 ",mostly-true
"Bernie Sanders stated on January 13, 2020 in a Sun Sentinel op ed: ""In Florida children are required to take their first standardized test within 30 days of beginning kindergarten and Gov. DeSantis wants to extend that requirement to preschoolers.""
 ",half-true
"Facebook posts stated on January 10, 2020 in a Facebook post: In 1988, in response to Iran’s attack on the U.S.S. Samuel Roberts, President Ronald Reagan ""destroyed half of Iran’s Navy.""
 ",true
"Young America's Foundation stated on January 2, 2020 in a Facebook post: ""FACT: Less than 1% of the trash in the ocean is from the United States.""",half-true
" Viral image stated on January 5, 2020 in a Facebook post:  Ilhan Omar called for ""violence"" against President Trump over Middle East dispute.
 ",pants-fire
"Viral image stated on November 25, 2018 in a Facebook post: Says a photo shows Donald Trump kissing Ivanka Trump on the lips.",false
"Tom Tiffany stated on December 12, 2019 in a debate: Says federal regulation of the wolf population has led to attacks on livestock, driving down production, leading to dairy farms going out of business.",pants-fire
"Virginia House Democratic Caucus stated on January 10, 2020 in a committee meeting.: The State Capitol Police ""recommended"" banning guns at the Capitol.",false
"Bernie Sanders stated on January 14, 2020 in comments about his ""Medicare for All"" plan during the January Democratic presidential debate.: ""We end the $100 billion a year that the health care industry makes.""",true
"Elizabeth Warren stated on January 14, 2020 in a debate: ""Look at the men on this stage. Collectively, they have lost 10 elections. The only people on this stage who have won every single election that they’ve been in are the women, Amy and me.""",true
"Donald Trump stated on January 13, 2020 in a tweet.: ""I was the person who saved Pre-Existing Conditions in your healthcare.""",pants-fire
"Viral image stated on January 26, 2019 in a Facebook post: In New York, ""it is now perfectly legal to murder"" a baby a minute before it would be born.",false
"Facebook posts stated on August 9, 2019 in a Facebook post: Says the Japanese military did not invade the mainland United States after Pearl Harbor because ""they know that almost every home had guns and the Americans knew how to use them.""
 ",false
"Judicial Watch stated on December 28, 2019 in a Facebook post:  ""More than 100,000 DACA applicants have been arrested—Murder, Rape, DUI.""",mostly-false
"Facebook posts stated on January 10, 2020 in a Facebook post: ""If you’ve been exposed to the stomach flu,"" you can avoid getting it if you ""drink 3 glasses of 100% grape juice a day for 3 days. It changes the acidity in your stomach. ...This really works!!""",false
"Facebook posts stated on December 12, 2019 in a Facebook post: Says J. David Cox, ""the boss"" of the jail guards ""who were supposed to keep"" suspected sex trafficker Jeffrey Epstein alive, is also ""friends with Bill and Hillary Clinton.""",false
"Facebook posts stated on August 23, 2019 in a Facebook post: ""That’s 5,615 projected coal-powered plants in just 8 countries. The USA has 15 - building 0 more.""
 ",false
"Bloggers stated on January 9, 2020 in a story: Says Alexandria Ocasio-Cortez said Christianity should be ignored as ""superstitious nonsense.""",pants-fire
"Facebook posts stated on September 21, 2019 in a Facebook post: Says after Australia passed a ""new law"" that forced gun owners to give up over 640,000 firearms, the country saw a dramatic increase in homicides, assaults and robberies.",false
"Facebook posts stated on January 22, 2017 in a Facebook post: ""Nicole Kidman ‘blacklisted’ from Hollywood for vowing to support president.""
 ",false
"Facebook posts stated on May 16, 2018 in a Facebook post: Says Barabara Walters wrote that Jane Fonda ""betrayed not only the idea of our country, but specific men who served and sacrificed during the Vietnam War.""",false
"Viral image stated on January 9, 2020 in a Facebook post: Says a video shows drone footage of the killing of Qassem Soleimani.",pants-fire
"Viral image stated on January 4, 2020 in a Facebook post: Says Hillary Clinton ""threatened to bomb Iran — totally obliterate them — if she was president.""",half-true
"Michael Bloomberg stated on December 15, 2019 in a speech: ""We cut New York City’s carbon footprint twice as much as the rest of the country."" ",mostly-true
"Facebook posts stated on January 6, 2020 in a Facebook post: ""Saudi terrorists has killed more Americans on our soil than any other nation. They rent the entire 45th floor of Trump Tower, And pay him in cash.""
 ",mostly-false
"Donald Trump stated on January 8, 2020 in a White House address: ""The American military has been completely rebuilt under my administration at a cost of $2.5 trillion.""",mostly-false
"Erica Smith stated on December 6, 2019: Says she's beating Democratic opponent Cal Cunningham and is also the first black, female US Senate candidate to be beating an incumbent Senator (Thom Tillis) in ""every poll out of the gate.""",half-true
"Viral image stated on January 6, 2020 in a Facebook post: Says Joe Biden ""murdered U.S. Navy Seals.""",false
"Lena Taylor stated on November 20, 2019 in news release: Lead levels in Milwaukee's water ""are higher than Flint, MI."" ",half-true
"Facebook posts stated on January 8, 2020 in a Facebook post: ""The missiles that were launched at American forces in Iraq from Iran, were funded by Barack Obama, with American tax dollars.""",false
"Facebook posts stated on January 7, 2020 in a Facebook post: ""The Australia bushfires have nothing to do with climate change; it was arson.""",false
"Gene Wu stated on December 31, 2019 in a tweet: ""About a third of Texas has seen a 20-25% population loss in the last 5 years.""",false
"Facebook posts stated on December 29, 2019 in a Facebook post: There have been 317 criminal indictments under three recent Republican presidents and only three indictments under three recent Democratic presidents.
 ",half-true
"Viral image stated on December 29, 2019 in a Facebook post: Says Bill Clinton ""gave nukes to North Korea,"" Barack Obama ""gave nukes to Iran,"" and Hillary Clinton ""gave uranium to Russia.""",false
"Facebook posts stated on December 29, 2019 in a social media post: ""Elaine Chao BUSTED Sending $97 Million Contract To Help Mitch McConnell Win Reelection.""",half-true
"Islamic Republic News Agency stated on January 7, 2020 in a tweet: Says photo shows U.S. planes on fire after Iranian missile strikes in Iraq.",false
"Bernie Sanders stated on January 7, 2020 in newsletter from the Bernie Sanders campaign: ""In 2018, Biden lauded Paul Ryan for proposing cuts to Social Security and Medicare.""",false
"Bloggers stated on January 6, 2020 in a story:  Nancy Pelosi assured Iran that Trump will ""pay for his crimes.""
 ",pants-fire
"Instagram posts stated on January 6, 2020 in on social media: ""A bounty of $80 MILLION has been placed on President Donald Trump’s head by Iran as tensions between the country and the USA rise.""",mostly-false
"Philip Van Cleave stated on December 9, 2019 in a speech.: U.S. and Virginia murders are ""usually gangbangers killing gangbangers."" 
 ",false
"Facebook posts stated on December 26, 2019 in a Facebook post: Says guns are required to be registered.
 ",mostly-false
"Facebook posts stated on January 7, 2020 in a video: Says a video shows Iranian rockets being launched toward a U.S. air base in Iraq.",false
"Viral image stated on January 4, 2020 in a Facebook post: A man at ""the storming of the U.S. embassy"" in Iraq visited the White House in 2011.",true
"Facebook posts stated on January 7, 2020 in a Facebook post: Says a series of photos show Iranian rockets being launched toward U.S. air bases in Iraq.",false
"@thesavoyshow stated on January 7, 2020 in an Instagram post: Says a video shows Iranian rockets being launched toward U.S. airbases in Iraq.",false
"Facebook posts stated on November 11, 2019 in a Facebook post: ""Abolishing the Electoral College would make Los Angeles County stronger than 43 states.""",false
"Viral image stated on January 4, 2020 in a Facebook post: Says a photo that shows a group of dead, scorched sheep is from Australia wildfires.",mostly-false
"Viral image stated on January 4, 2020 in a Facebook post: A photo of a horse being pulled through a scorched ranch is from the Australia wildfires.",mostly-false
"Viral image stated on January 4, 2020 in a Facebook post: A photo of a deer standing near a burned down residence is from the Australia wildfires.",mostly-false
"Viral image stated on January 4, 2020 in a Facebook post: A photo of a burned cat is from the Australia wildfires.
 ",mostly-false
"Facebook posts stated on January 4, 2020 in a Facebook post: A collection of photos shows animals caught in the Australia wildfires.",mostly-false
"Paul Gosar stated on January 6, 2020 in a tweet: Says a photo shows Barack Obama smiling and shaking hands with Hassan Rouhani.",pants-fire
"Viral image stated on December 2, 2019 in a Facebook post: Says a photo shows Barack Obama looking through binoculars the wrong way.",pants-fire
"Facebook posts stated on March 31, 2019 in a Facebook post: Says Trump volunteered his airline to bring troops home during Operation Desert Storm.
 ",false
"Facebook posts stated on November 19, 2019 in a Facebook post: Says Jeff Foxworthy wrote a list of examples explaining how ""you might live in a nation that was founded by geniuses but is run by idiots.""",false
"Mike Pence stated on January 3, 2020 in a tweet: Says Qassem Soleimani ""assisted in the clandestine travel to Afghanistan of 10 of the 12 terrorists who carried out the September 11 terrorist attacks in the United States.""",false
"Nikki Haley stated on January 6, 2020 in an interview with Fox News' Sean Hannity: Says the Democratic leadership and presidential candidates ""are mourning the loss of (Qassem) Soleimani""",pants-fire
"Facebook posts stated on January 1, 2020 in a Facebook post: ""Iran will be shooting at our soldiers with bullets, etc., purchased with the $150 billion Obama gave them.""",mostly-false
"Joe Biden stated on January 3, 2020 in a brief interview: Says he did not tell former President Barack Obama ""don’t go"" after Osama bin Laden",mostly-false
"Facebook posts stated on January 5, 2020 in a Facebook post: Says an image shows a satellite view of fires in Australia.",false
"Mike Pompeo stated on January 5, 2020 in an appearance on Fox News: ""President Trump didn't say he'd go after a cultural site.""",false
"Viral image stated on December 12, 2019 in a Facebook post: Says a photo shows ""a Trump rally in downtown Philly yesterday.""",pants-fire
"Facebook posts stated on January 5, 2020 in a Facebook post: Says a photo from JFK airport shows ""our troops leaving to protect each one of us and our country.""",false
"Facebook posts stated on January 5, 2020 in a Facebook post: Says U.S. Rep. Rashida Tlaib tweeted and then deleted a post that said ""Americans have spent decades raping and pillaging my people. What goes around comes around.""",pants-fire
"Frederica Wilson stated on December 12, 2019 in a hearing: Says Betsy DeVos is the ""most unpopular person in our government.""",mostly-true
"Facebook posts stated on January 1, 2020 in a Facebook post: ""Hillary ignored multiple requests for security, didn’t respond for 13 hours, & let 4 Americans die in Benghazi. Trump rushed in reinforcements, threatened to destroy Iran, & made sure no lives were lost in Baghdad.""
 ",mostly-false
"Viral image stated on January 4, 2020 in a post on Facebook: An image shows animals burning in the Australia wildfires 
 ",mostly-false
"Facebook posts stated on December 13, 2019 in a Facebook post: Says the Obamas ""surrendered"" their law licenses to escape disciplinary action and charges.",pants-fire
"Facebook posts stated on September 20, 2019 in a Facebook post: Says Tom Hanks was photographed wearing a T-shirt with progressive slogans on it. ",pants-fire
"Mooncult stated on January 1, 2020 in a twitter video: A video shows Joe Biden making a racist comment.",false
"David Crowley stated on October 22, 2019 in a tweet: ""Child care costs account for 24% of a WI family’s budget."" ",mostly-true
"Facebook posts stated on December 28, 2019 in a Facebook post: An email from Hillary Clinton to Donna Brazile Oct.17th, 2016 stated: ""If that f-----’ bastard wins, we’re all going to hang from nooses! You better fix this s---!""",pants-fire
"Bloggers stated on December 18, 2019 in an article: Says Carol Burnett is dead.",pants-fire
"Bloggers stated on December 25, 2019 in an article: Says Lee Majors died and left $6 million to Donald Trump.",pants-fire
"Facebook posts stated on December 2, 2019 in a Facebook post: ""Congress rejects $336 (per) month increase in"" Social Security and disability benefits ""but approves $8,872 (per) month increase for themselves.""
 ",false
"Bloggers stated on December 23, 2019 in a Facebook post: Says Alexandria Ocasio-Cortez and Ilhan Omar vowed ""to remove senior’s ‘entitlements,’ Social Security/Medicare.""",pants-fire
"Facebook posts stated on December 28, 2019 in a Facebook post: Says a quote defending President Donald Trump can be attributed to Clint Eastwood.",false
"PJ Media stated on December 25, 2019 in an article: ""CBC Cuts Donald Trump's 'Home Alone 2' Cameo Out of Broadcast.""",half-true
"Facebook posts stated on December 25, 2019 in a Facebook post: Says Virginia Gov. Ralph Northam said, ‘You will give up your guns, if you don’t I’ll have the National Guard cut your power, your phone lines, and your internet. Then, if you still refuse to comply I’ll have you killed.’""",pants-fire
"Facebook posts stated on December 26, 2019 in an image on Facebook: ""China produces 90% of the world’s carbon emissions pollution.""",false
"Bloggers stated on June 27, 2018 in a headline: ""Florida school drops Common Core – soars to number one""",false
"Facebook posts stated on December 27, 2019 in social media posts: 
Says that four Democrats — Sheila Jackson Lee, Joe Biden, Elizabeth Warren, and Alexandria Ocasio-Cortez — made specific, suspect remarks about such topics as the Constitution, abortion and guns.",false
"Bloggers stated on December 25, 2019 in a post on a fake news website: ""Cory Booker’s son charged with assault after attack on Santa.""",pants-fire
