News,Rating
President Donald Trump claimed Thursday that China produces as much steel in a month as the U.S. does in a year.,True
President Donald Trump said Thursday that the U.S. has a $500 billion trade deficit with China.,False
"John Stossel, the libertarian news personality and former host of “Stossel” on Fox Business, tweeted Tuesday that most of the steel imported into the U.S. comes from Canada.",False
"UPDATE: After publication of this article, The Washington Post issued the following correction: “An earlier version of this story stated the United States imports 90 percent of all aluminum used in the country. The United States imports 90 percent of all primary aluminum used domestically, according to the Commerce Department.”",False
"After President Donald Trump proposed tariffs on steel and aluminum Thursday, MillerCoors claimed that the Department of Defense (DOD) doesn’t think that aluminum imports threaten national security.",False
President Donald Trump claimed Saturday that the U.S. runs an $800 billion trade deficit.,False
Kentucky Rep. Thomas Massie claimed recently on NBC that 8 percent of Americans outside of New York and California have concealed carry permits.,True
Republican Sen. Pat Toomey of Pennsylvania said that he has not received any money from the NRA since 2010 during an interview on Fox News Thursday.,True
Media Matters research fellow Timothy Johnson tweeted recently that the National Rifle Association (NRA) supported a lawsuit that weakened the FBI background check system for firearm purchases.,True
"During President Donald Trump’s meeting with lawmakers on gun control Wednesday, Democratic Sen. Dianne Feinstein claimed that she was a victim of terrorism.",True
"Anthony Scaramucci, the former White House communications director who was fired after less than two weeks on the job, said that founding father Benjamin Franklin wrote a book called “Fart Proudly.”",
"In an interview with CNN’s Alisyn Camerota last week, National Rifle Association spokeswoman Dana Loesch claimed that the network had “stood by” as she and “millions of law-abiding Americans” were called “child murderers.",True
"Broward County Sheriff Scott Israel said that his department received only 23 calls involving shooter Nikolas Cruz or his family before the attack at Marjory Stoneman Douglas High School in Parkland, Fla.",False
Harvard University’s Professor of Constitutional Law Laurence H. Tribe claims that the semi-automatic AR-15 can fire “over 10 rounds per second.”,False
Former Trump campaign adviser Stephen Moore estimated on CNN Tuesday that the National Rifle Association (NRA) has around 2 million members.,False
"People claimed on social media that David Hogg, one of the Florida school shooting survivors advocating for gun control, is actually a 27-year-old man with a record of drug-related arrests in South Carolina.",False
Republican Sen. James Lankford claimed Sunday on NBC that at least three times as many crimes are committed with handguns than with rifles.,True
Many Twitter users claimed that President’s Day is officially known as “Washington’s Birthday.”,True
MSNBC host Joe Scarborough claimed Friday that the late Justice Antonin Scalia and President Ronald Reagan did not believe that assault-style weapons like the AR-15 were protected by the Second Amendment.,True/False
"The New York Times editorial board said that there have been more than 1,600 mass shootings in the U.S. since the tragedy at Sandy Hook Elementary School in December 2012.",Unsubstantiated
Public officials and commentators claimed on Twitter that Wednesday’s high school shooting in Florida is the 18th school shooting of the year.,False
"UPDATE (Apr. 3, 2018):",False
"UPDATE: The AP issued the following clarification in response to this fact check: “In a story Feb. 10, The Associated Press reported that nearly 1 in 5 people in the United States speaks Spanish. The story should have explained that 40 million Americans speak Spanish at home, according to the U.S. Census Bureau. Instituto Cervantes, which gathered the data on which the 1 in 5 statistic was based, also counts another 23 million potential speakers, such as Latinos who don’t speak Spanish at home and students of Spanish in elementary school, high school and college.”",False
Republican Sen. Rand Paul claimed Sunday on CBS’s “Face the Nation” that the U.S. is spending $50 billion a year in Afghanistan.,True
Republican Sen. Rand Paul claimed Thursday that the federal government borrows $1 million every minute.,True
Democratic Rep. Joe Crowley claimed Tuesday on MSNBC that House Republicans have not passed a single immigration bill during his tenure in Congress.,False
President Donald Trump said that the phrase “Praise be to God” is etched into the top of the Washington Monument during his speech at the National Prayer Breakfast Thursday morning.,True
Democratic House Minority Leader Nancy Pelosi said recently that Presidents Ronald Reagan and George H.W. Bush protected a higher percentage of illegal immigrants with executive orders than President Barack Obama did.,False
“Democracy Now!” host Amy Goodman claimed recently on CNN that former President Barack Obama deported more people than all previous presidents combined.,False
"Independent Sen. Bernie Sanders responded to President Trump’s State of the Union Address with a speech of his own in a video posted to the senator’s Facebook page. In that video, Sen. Sanders claims that “only 2 percent of Americans report receiving a raise or bonus as a result of the tax bill.”",True
President Donald Trump claimed in a Thursday tweet that his State of the Union address was the most watched in history.,False
"President Donald Trump claimed that his administration has fired over 1,500 Veterans Affairs (VA) employees after enacting VA reform legislation.",True
Wisconsin Rep. Sean Duffy claimed Friday that “Democrat donors” are on special counsel Robert Mueller’s team.,True
Political analyst Brian Karem claimed Tuesday that “in God we trust” is not the national motto.,False
"President Donald Trump made several claims about tax reform, energy independence and the War on Terror during his first State of the Union address.",“I’m proud to report that the coalition to defeat ISIS has liberated almost 100 percent of the territory once held by these killers in Iraq and Syria.”
The social media outlet NowThis News posted a video Sunday claiming that former President George W. Bush has become far more popular since President Donald Trump was elected.,
Illinois Sen. Dick Durbin claimed Wednesday that 40 percent of illegal immigrants in the U.S. overstayed legal visas.,True
Michigan Judge Rosemarie Aquilina made fiery remarks when she sentenced former Michigan State University and USA Gymnastics doctor Larry Nassar to 40 to 175 years in prison for abusing young gymnasts.,False
A video that received almost 8 million views on Facebook claimed that the mercury in vaccines causes autism.,False
"Al Cardenas, a Republican strategist and former head of the American Conservative Union, said the illegal immigrant population in the U.S. has more than doubled since 2006.",False
President Donald Trump said Thursday that his plan for a wall on the U.S.-Mexico border has “never changed or evolved.”,
Newsweek claimed Thursday that former Secretary of State Hillary Clinton could still become president.,False
President Donald Trump said Thursday that initial claims for unemployment insurance now stand at a 45-year low.,True
CNN chief medical correspondent Dr. Sanjay Gupta claimed Wednesday that President Donald Trump has heart disease.,False
"MSNBC host Joy Reid claimed Wednesday that National Review, a conservative magazine, had assured its readers that a nuclear bomb would only kill urban Democrats and minorities.",False
Democratic Sen. Michael Bennet said Sunday that Congress has passed 30 continuing resolutions to fund the government in the past 10 years.,True
Former Virginia Governor Terry McAuliffe said Sunday that ending the Deferred Action for Childhood Arrivals (DACA) program would cost the economy $460 billion.,Unsubstantiated
The liberal advocacy group MoveOn.org sent an email newsletter recently encouraging subscribers to participate in a campaign to rubber stamp 2 million bills with the phrase “Stamp Money Out of Politics.”,Unsubstantiated
California Attorney General Xavier Becerra claimed on “Fox News Sunday” that President Donald Trump has been involved in thousands of lawsuits.,True
CIA Director Mike Pompeo claimed on “Fox News Sunday” that former President Barack Obama did not receive daily briefings from his CIA director.,True
"Democratic Sen. Bernie Sanders claimed Monday that 10,000 people died because of long processing times for Social Security disability benefits.",Unsubstantiated
"Several lawmakers and news outlets stated that nearly 200,000 Salvadorans with Temporary Protected Status (TPS) originally fled El Salvador due to natural disasters.",False
Arkansas Sen. Tom Cotton claimed Sunday on ABC’s “This Week” that wages for low-skill jobs have increased “at their fastest pace yet.”,False
White House adviser Ivanka Trump posted a photo on Instagram Wednesday that led many social media users to wonder whether the First Daughter was pregnant.,False
"In a recent editorial claiming that Israel is “dig[ging] a grave for the two-state solution,” The New York Times’ editorial board alleged that Nikki Haley “threatened to cut off aid to Palestinian refugees.”",True
"Michael Caputo, former campaign adviser to President Donald Trump, claimed Sunday on CNN that former President Lyndon B. Johnson (LBJ) conducted White House meetings while on the toilet.",True
"Michael Wolff, author of the book “Fire and Fury” about President Donald Trump’s first year, claimed that White House advisor Kellyanne Conway had never been involved in a national campaign before joining the Trump campaign.",False
The Washington Post claimed the “Gang of Eight” 2013 immigration bill would have decreased long-term legal immigration in a story published Tuesday.,False
Twitter users wondered whether CNN would be fined after it aired a New Year’s segment that showed the recreational use of marijuana.,True
"President Donald Trump took credit for aviation safety in 2017, claiming Tuesday that he has been “very strict” on commercial aviation.",False
Pakistani journalist Malik Achakzai claimed in a Monday tweet that Pakistan harbors and aides the Afghan Taliban.,True
"Americans signed up at record rates during the 2018 open enrollment period for former President Barack Obama’s signature health care law, former Democratic National Committee Communications Director Adam Hodge said on Fox News Tuesday.",False
Former White House advisor Sebastian Gorka claimed the U.S. pays over 20 percent of the U.N. budget on “Fox & Friends” Saturday.,True
"Republican Sen. Rand Paul claimed Saturday that the U.S. has spent around $300,000 to fund a clown school in Argentina.",True
Conservative commentator Ben Shapiro claimed Thursday that most U.N. General Assembly resolutions that criticize a country are directed at Israel.,True
Democratic Rep. Tim Ryan claimed Wednesday that the Trump family will save $1 billion due to tax reform.,False
President Donald Trump said he’s had more “legislative approvals” than any other president while signing the tax reform bill Friday.,False
Former Labor Secretary Robert Reich said there’s no evidence tax cuts have ever led to economic growth on CNN Tuesday.,False
President Donald Trump claimed that the GOP tax bill that Congress passed Wednesday “essentially” repeals Obamacare.,False
"Democratic Sen. Bernie Sanders of Vermont claimed Sunday that the Department of Veterans Affairs (VA) has 30,000 job vacancies.",True
Vermont Sen. Bernie Sanders said Republicans have ignored the expired Children’s Health Insurance Program (CHIP) on “Face The Nation” Sunday.,False
President Donald Trump claimed Thursday that the page count of federal regulations has increased over ninefold since 1960.,True
Former Labor Secretary Robert Reich claimed Wednesday that reputable analyses of the GOP tax bill have at most found “maybe a couple hundred bucks” of benefits for middle-class families.,False
Prominent Democrats have linked the severe fires in California to climate change in recent days.,False
A series of seemingly real sports and news sites claimed that the Washington Redskins football team changed its name to the “Washington Redhawks” Wednesday morning.,False
Massachusetts Sen. Edward Markey said that 23 million people voiced opposition to the proposed repeal of net neutrality rules.,False
"Democratic Sen. Bernie Sanders of Vermont claimed Minnesota Sen. Al Franken has “acknowledged wrongdoing, [and] on several occasions, inappropriate behavior” in response to recent allegations of sexual misconduct.",False
Democrats in Congress have warned that the GOP tax bill would cut Medicare if passed.,Unsubstantiated
President Donald Trump claimed the U.S. has spent $7 trillion in the Middle East at a rally in Florida on Friday.,False
"President Donald Trump made numerous claims about the economy, defense spending and trade during his Friday rally in Pensacola, Florida.",“Hispanic unemployment is the lowest ever recorded.”
"President Donald Trump’s personal lawyer, John Dowd, claimed Monday that the president cannot be charged with obstruction of justice.",
President Donald Trump claimed Monday that former Secretary of State Hillary Clinton lied during a 2016 interview with the FBI.,False
"In response to an announcement by the Department of Justice (DOJ) that it may bring new charges against the man recently acquitted of murder in the Kate Steinle case, many people on Twitter suggested that new DOJ charges would count as double jeopardy, and therefore be unconstitutional.",False
"Democratic Sen. Dick Durbin claimed Tuesday that “as a percentage of the gross domestic product, corporate profits in America have never been higher” and “corporate taxes paid have never been lower.”",False
GOP Sen. Tim Scott claimed during a Tuesday CNN debate that many Democrats have expressed support for lower corporate tax rates.,True
"Some immigration advocacy groups have claimed in recent days that more than 10,000 “Dreamers” have lost legal protections since the White House rescinded the Deferred Action for Childhood Arrivals (DACA) program.",False
"Forbes, The Guardian and other news outlets reported recently that the three richest people in the U.S. own more wealth than the bottom 50 percent of Americans combined.",True
"Robby Soave, associate editor at Reason magazine, claimed Thursday on Twitter that the phrase “MoveOn,” referencing the activist site MoveOn.org, was “originally about ‘moving on’ from the Bill Clinton sexual misconduct episode.”",True
Nebraska Rep. Don Bacon claimed Tuesday on the House floor that “defense spending as a percent of GDP is at historic lows.”,True
"A popular Alabama news outlet reported Monday that more than 50 pastors had signed a letter of support for GOP Senate candidate Roy Moore, amid allegations of sexual assault.",False
Democratic Sen. Amy Klobuchar of Minnesota claimed Sunday that the Senate could expel GOP nominee Roy Moore if Alabama elects him in the upcoming Senate election.,True
Vermont Sen. Bernie Sanders tweeted a video Wednesday claiming that health care wait times in Canada aren’t a “major problem.”,
"“Over 50 million taxpaying households will pay more taxes every April 15” under the House Republicans’ tax reform bill, Democratic Rep. Tony Cárdenas of California claimed Tuesday on the House floor.",False
Democratic Rep. Ann McLane Kuster claimed Wednesday that 80 percent of the tax breaks in the Republican tax reform bill would go to the wealthiest one percent of income earners.,False
House Minority Leader Nancy Pelosi claimed “no” lower- or middle-class families would benefit from the House Republicans’ tax bill Sunday on CNN’s “State Of The Union.” ,False
Political commentators have claimed in recent days that an agreement giving the Clinton campaign partial control over the Democratic National Committee (DNC) in exchange for financial support only applied during the general election.,False
Former Obama White House Communications Director Jen Psaki claimed the DNC has “raised half as much money as the RNC” Sunday on CNN’s “State Of The Union.”,True
The progressive advocacy group MoveOn.org claimed Saturday that seven in 10 Americans are pro-choice.,
New York Democratic Sen. Chuck Schumer claimed that the “mortgage [interest] deduction doesn’t really affect the wealthiest” in a Thursday Senate floor speech.,False
"Various headlines in Axios, The Hill, and CBS News reported that Secretary of Energy Rick Perry said that fossil fuels can help prevent sexual assault.",True
"CNN host Brooke Baldwin expressed surprise Wednesday amid news that former Trump campaign chairman Paul Manafort owned three passports. “That cannot be legal,” she remarked during a segment.",False
House Minority Leader Nancy Pelosi’s office claimed Monday that the House has held zero hearings on the Russia investigation since the new session of Congress began in January.,
ThinkProgress Founder Judd Legum claimed Friday that former Secretary of State Hillary Clinton couldn’t have blocked the Uranium One deal.,False
Conservative talk radio host Rush Limbaugh claimed Wednesday that former CIA Director John Brennan “touted” the now-infamous Trump dossier as the basis of the Russia investigation.,False
"As the recent feuding between President Trump and GOP Senators continues to intensify, on Wednesday morning President Trump tweeted that long-time Trump critic Senator Jeff Flake (R-AZ) suddenly dropped out of his Senate re-election campaign this past Tuesday because he had essentially “zero chance” of winning.",True
"President Donald Trump claimed that “more people are dying from overdoses today than from gun homicides and motor vehicles, combined” during a Thursday speech on the opioid epidemic.",True
President Donald Trump claimed that the U.S. has “a trade deficit right now with Mexico of $71 billion” during a Wednesday interview with Fox Business’ Lou Dobbs.,Unsubstantiated
President Donald Trump claimed Wednesday that the U.S. loses “almost all” trade disputes at the World Trade Organization.,False
"Senator Brian Schatz (D-HI) tweeted, “Climate change is a bigger fiscal issue than entitlements,” in response to a new Government Accountability Office report estimating that federal government spends billions of dollars due to climate change each year, and is unprepared for impending increases in these costs.",False
"Journalists downplayed a report Tuesday the Hillary Clinton campaign paid for the infamous “Trump dossier,” claiming Republicans also helped fund the salacious document.",False
President Donald Trump claimed Tuesday that under the Republican tax plan the top marginal tax rate for small businesses would be the lowest since 1931.,True
Oklahoma Sen. James Lankford claimed that the U.S. “economy has grown at less than 2 percent on average every single year for 10 years” on CBS’ “Face The Nation” Sunday.,True
Former Secretary of State Hillary Clinton claimed last week that allegations that she approved the sale of a uranium production company to Russia in exchange for donations to the Clinton Foundation have been “debunked.”,False
Democratic Rep. Frederica Wilson claimed Friday that White House Chief of Staff John Kelly used a “racist term” when he described her as an “empty barrel.”,False
Republican Sen. Mike Lee claimed Tuesday that the cost to comply with federal regulations has increased “nearly sevenfold” in the last 20 years.,False
Johns Hopkins University School of Advanced International Studies Dean Vali Nasr claimed that Iran “is not looking for war with the United States” in a Thursday Washington Post op-ed.,False
Republican House Speaker Paul Ryan claimed Thursday during a press conference that “half this country is living paycheck to paycheck.”,True
"A conspiracy theory has been floating around the internet that FBI special agent Aaron Rouse, who heads the Las Vegas division of the FBI, is John Podesta’s son-in-law.",False
"The democratic nominee for governor of New Jersey Phil Murphy claimed Tuesday that “if the state and local deduction is eliminated, New Jersey is victim state number one.”",False
Democratic Congressman Seth Moulton claimed Sunday on ABC’s “This Week” that “almost 50 percent of gun sales do not happen through federally licensed dealers.”,False
Pro-choice activist group NARAL claimed that the Trump Administration “just issued a rule rolling back birth control coverage for 62.4 MILLION women” in a Friday tweet.,False
President Donald Trump claimed Friday that the number of Hispanic-owned small businesses in the U.S. is growing rapidly.,True
The Daily Beast claimed that the Las Vegas mass shooter used guns more powerful than the Marines in a Tuesday article.,False
"UPDATE: This article originally fact-checked ABC late night host Jimmy Kimmel’s claim that President Donald Trump made it easier for mentally ill Americans to purchase guns. It is being re-upped in response to similar claims that have surfaced on Twitter in light of reports that the perpetrator of Wednesday’s high school shooting in Florida had a history of mental illness. The claim, while technically true, glosses over key details of a considerably more nuanced policy change. The policy change would not likely have applied to the suspected shooter in Florida.",True
Conservative political commentator Ben Shapiro claimed Wednesday that most mass shooters don’t use machine guns or other automatic weapons.,True
Vox Editor Ezra Klein tweeted Monday that states with stronger gun control measures experience fewer gun-related deaths.,Unsubstantiated
The Heritage Foundation claimed the U.S. is one of seven countries that allow abortion for any reason past 20 weeks in a statement Tuesday.,True
Hillary Clinton claimed Monday that even more people would have been killed in the recent Las Vegas massacre if the shooter had used a “silencer.”,False
"In a tweeted video responding to President Trump’s new tax reform plan, independent Vermont Sen. Bernie Sanders said the reforms are “designed to benefit the very wealthiest people in this country at the expense of virtually everybody else.”",False
Democratic Senator Ron Wyden of Oregon claimed on Twitter that the estate tax applies only to estates worth more than $11 million while fact-checking President Donald Trump’s tax reform speech Wednesday.,False
President Donald Trump claimed that Americans spend “billions and billions of dollars and many hours each year to comply with our ridiculously complex tax code” during a Wednesday speech on tax reform.,True
"Former Republican Senator Rick Santorum, who helped author the Graham-Cassidy health care bill, claimed Tuesday that Obamacare allows states to opt out of coverage protections for people with pre-existing conditions.",False
President Donald Trump claimed that Puerto Rico is suffering from “massive debt” with “billions of dollars owed to Wall Street.”,True
"Commentators, pundits, and other public figures have advanced numerous claims about whether or not the First Amendment protects NFL athletes’ kneeling-protests from punishment by the NFL.",False
"ABC’s Martha Raddatz claimed Sunday that Treasury Secretary Steven Mnuchin’s choice to use an Air Force jet to travel between New York and Washington, D.C. in August cost the taxpayers $25,000 an hour.",True
"National Guard Bureau Chief Joseph Lengyel said Tuesday that he believes storms are becoming “bigger, larger, more violent” due to climate change.",Unsubstantiated
The House Republicans’ Twitter handle claimed that the U.S. has not “really reformed our tax code since 1986” in a Thursday tweet.,True
"California Sen. Dianne Feinstein claimed that Medicaid “covers 1 in 3 Californians, including children, seniors in nursing homes and those with disabilities” in a Thursday tweet.",True
Republican Senator Bill Cassidy claimed Wednesday on CNN that middle and lower-income families pay the majority of individual mandate penalties under Obamacare.,True
President Donald Trump tweeted Friday that any DACA legislation must exclude the possibility of “chain migration.”,True
"Fox host Tucker Carlson claimed that “in Israel and in Hungary, walls have proven remarkably effective at controlling who crosses borders” during a Thursday segment.",True
"President Donald Trump said U.S. voters shouldn’t be discouraged Thursday by the apparent lack of progress on the border wall, the foundational pledge of his presidency. He tweeted that “The WALL,  which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built.”",False
"President Donald Trump reiterated Thursday his claim that “both sides” were to blame for the violence in Charlottesville, prompting The New York Times to relitigate the statement.",True
President Donald Trump claimed Thursday that 92 percent of Americans support the Deferred Action for Childhood Arrivals (DACA) program.,False
A recent survey by the Annenberg Public Policy Center found that 53 percent of Americans believe it is “somewhat accurate” or “very accurate” that “Those who are in the country illegally do not have any rights under the U.S. Constitution.”,False
White House press secretary Sarah Huckabee Sanders claimed that “the majority of the country” believes that “the single-payer system that the Democrats are proposing is a horrible idea” during a Wednesday press briefing.,False
White House press secretary Sarah Huckabee Sanders claimed during a press briefing Tuesday that President Donald Trump has not sent “mixed messages” on his plans for “responsible immigration reform.”,True
"In her new book, former Secretary of State Hillary Clinton claimed that “nearly every newspaper” endorsed her 2016 presidential bid.",False
Former White House chief strategist Steve Bannon claimed in an interview Sunday on CBS’s “60 Minutes” that former President George W. Bush let China join the World Trade Organization (WTO).,True
"Former White House chief strategist Steve Bannon claimed that “it was President Obama’s program, [to spend] one trillion dollars to upgrade the nuclear arsenal” in a Sunday interview with CBS’ “60 Minutes.”",True
"In an interview on 60 Minutes Sunday, former White House chief strategist Steve Bannon stated that “seven of the nine biggest…wealthiest counties in America ring Washington, D.C.”",
"As Hurricane Irma – a Category 5 cyclone – made its way through the Caribbean Wednesday, some media outlets claimed that Irma is the “most powerful” Atlantic storm on record.",True
"President Donald Trump claimed that “both of the Reagan tax cuts were passed by a Democratic majority in the House, a Democratic speaker, and a vast majority of Democrats of the Senate, including a Democratic senator from the great state of North Dakota” in a Wednesday speech.",True
President Donald Trump claimed that “African American unemployment is at its lowest point since almost the turn of the millennium” during a Wednesday speech in North Dakota.,False
Chief White House Economic Advisor Gary Cohn claimed that simplifying the tax code would tax “the higher end [of the income spectrum] at a higher rate” during a Friday CNBC interview.,True
"Conservative radio talk show host Laura Ingraham claimed Tuesday that Deferred Action for Childhood Arrivals (DACA), the Obama-era immigration program, grants recipients access to federal benefits.",True
"In the wake of President Donald Trump’s decision to rescind Deferred Action for Childhood Arrivals (DACA), former President Barack Obama published a statement on Facebook Tuesday that claimed DACA recipients were a “group of young people” that “pose no threat.”",False
"The Ghostbusters reboot was subject to a lot of controversy before, during, and after its release. The pre-release trailer was among one of the most unpopular videos on YouTube, receiving a record number of dislikes for a movie trailer. ",False
Attorney General Jeff Sessions claimed Tuesday that the “current drug epidemic is indeed the deadliest in American history.”,True
President Donald Trump claimed that annual economic growth never reached 3 percent under former President Barack Obama in a speech on tax reform Wednesday.,True 
"New Jersey Gov. Chris Christie slammed Texas Sen. Ted Cruz recently for comments he made during an appeal to Congress for disaster relief funds to help Hurricane Harvey victims. Christie’s criticism was a result of Cruz repeating a long-time talking point, that two thirds of Hurricane Sandy relief was for “unrelated pork” spending.",False
"In the wake of Hurricane Harvey, Katy Tur suggested that hurricanes no longer occur in “all seasons” during an interview with Louisiana Governor John Edwards on MSNBC Tuesday.",
"During a press conference Monday, President Donald Trump claimed that former Arizona Sheriff Joe Arpaio lost in a “fairly close election.”",Unsubstantiated
"Reports of looting in Houston, Tx. have surfaced in the wake of the devastation left by Hurricane Harvey.",True
Secretary of State Rex Tillerson claimed that “over 70 percent of [Iraqi] territory has been recovered” from ISIS in a Sunday interview with Fox News.,True
"As Texas experiences record-setting rainfall from Hurricane Harvey, President Donald Trump tweeted Sunday about the magnitude of the flooding, calling it a “once in 500 year” flood.",True
"To challenge the notion that women in Afghanistan have always worn burkas, media outlets sometimes circulate photos from the 1970s, and earlier, that show Afghan women wearing western clothing, including mini skirts.",True
President Donald Trump claimed that former Director of National Intelligence James Clapper “famously got caught lying to Congress” in a Thursday tweet.,Unsubstantiated
"President Donald Trump claimed that the U.S. has “been paying Pakistan billions and billions of dollars, [while] at the same time they are housing the very terrorists that we are fighting” in a speech Monday",True
Former White House chief strategist Stephen Bannon claimed the notion that China is at “economic war” against the U.S. is “in all their [China’s] literature” in a recent interview with American Prospect magazine.,Mostly True
"While comparing the election of President Donald Trump to the rise of Adolf Hitler, Democratic Rep. James Clyburn claimed Wednesday on CNN that Hitler was elected chancellor of Germany.",False
CNN published a list of hate groups Thursday from the Southern Poverty Law Center that was used by a man who shot up the Family Research Council (FRC) in 2012.,
President Donald Trump claimed that the U.S. has the “highest employment numbers we’ve ever had in the history of our country” during a Tuesday press conference.,False
Equal Justice Institute founder Bryan Stevenson claimed Monday that “In my state [of Alabama]…we don’t even have Martin Luther King Day; we have Martin Luther King – Robert E. Lee Day” on CNN.,True
"After white nationalists protested the City of Charlottesville’s plan to remove a statue of Confederate General Robert E. Lee, conservative commentator Dinesh D’Souza claimed Sunday that Lee opposed slavery.",False
"Former Bush administration Director of Black Outreach Paris Dennard claimed that in the wake of the 2015 deadly shooting of a black Charleston church, President Barack Obama “did not name [the shooter] and call him a domestic terrorist” on CNN Monday.",True
ABC News claimed that Congress has done “more to curtail Trump authority than expand it” in an Aug. 4 article.,True
"Amid North Korea’s threats toward the U.S. territory of Guam and reports that the rogue nation can now produce miniaturized nuclear warheads, MSNBC host Andrea Mitchell claimed Tuesday that North Korea has been able to strike Guam for years.",False
Florida Sen. Marco Rubio claimed that Venezuelans are applying for asylum in the U.S. at “the fastest growth of any country in the world” during an August 1 appearance on Fox News.,True
New Jersey Governor Chris Christie claimed Sunday on CNN that a decision by special counsel Robert Mueller to convene a grand jury for the Russia investigation is a “normal step” and not a “monumental” development as some news outlets have implied.,True
"White House senior policy adviser Stephen Miller stated that “almost one in four Americans between the ages of 25 and 54 aren’t even employed,” during a Wednesday press conference.",True
"White House senior policy adviser Stephen Miller claimed “if you look at the history of immigration, it’s actually ebbed and flowed” during a press conference Wednesday.",True
"During a heated exchange at the Wednesday press briefing between a senior adviser to President Donald Trump, Stephen Miller, and CNN White House correspondent Jim Acosta, the question of English requirements for naturalization came up.",Mostly True
President Donald Trump claimed that China has done “NOTHING for us with North Korea” in a Friday tweet. His tweet comes in the context of North Korea’s recent test launch of an intercontinental ballistic missile (ICBM) that experts say puts much of the United States in North Korea’s strike zone.,False
"After Trump tweeted Tuesday about record highs set by the Dow, former senior advisor to President Barack Obama, David Axelrod, claimed that despite those highs, the stock market had “nearly tripled” under the Obama administration.",True
"President Donald Trump announced a ban last week on transgender persons serving in the military, citing the “tremendous medical costs.”",Unsubstantiated
"President Donald Trump said human trafficking is worse “than it’s ever been in the history of the world” in a speech to law enforcement officials Friday, drawing a swift backlash from some who denounced the claim as false.",Unsubstantiated
"There has been a good deal of noise — though perhaps not enough — surrounding a recently fired IT aide to Florida Democratic Rep. Debbie Wasserman Schultz, Imran Awan, and his family’s potential financial schemes. While certain outlets are working out the facts of the case, The New York Times, BuzzFeed and Snopes seem more concerned with casting doubt by bringing up speculations and misinformation about the story from unknown blog sites and YouTubers.",
"A congressional committee investigating Russia received criticism Sunday for allowing Donald Trump Jr. to avoid sworn testimony and meet privately with committee members instead. In response, the committee chairman Republican Iowa Sen. Chuck Grassley claimed that under oath or not, lying to Congress is still a crime.",True
"President Donald Trump sent out a series of tweets on Wednesday stating that the U.S. “will not accept or allow Transgender individuals to serve in any capacity in the U.S. Military.” Immediately after these tweets politicians, organizations and political commentators began tweeting out certain numbers of how many transgender people are serving or have served in the military.",Unsubstantiated
"PolitiFact came to opposite conclusions on the same subject, with the only apparent difference being distinctly partisan.",
Several major news outlets claimed last week that the reported expansion of the Russia investigation by special counsel Robert Mueller crossed a “red line” for President Donald Trump.,Unsubstantiated
Political commentators and news outlets claimed this week that President Donald Trump and Russian President Vladimir Putin had a “secret meeting” at a G-20 banquet earlier this month.,False
MSNBC host Joy-Ann Reid attempted to fact-check a guest on her program Sunday who raised allegations that former Secretary of State Hillary Clinton approved the sale of a uranium production company to Russia in exchange for donations to the Clinton Foundation.,False
A recent Toronto Sun editorial criticized the Canadian government under Prime Minister Justin Trudeau for donating $20 million Canadian dollars to the Clinton Foundation.,True
"Several media outlets reported Wednesday that an enormous iceberg the size of Delaware had broken off an ice shelf in Antarctica. Politicians, journalists and others quickly associated the news with climate change.",Unsubstantiated
"Democratic House Minority Leader Nancy Pelosi’s office claimed in a blog post last week that the Affordable Care Act (ACA), also known as Obamacare, has produced historically slow health care spending growth. “Since the ACA became law, health care costs have risen at the slowest rate in 50 years,” read the post.",Unsubstantiated
"Media headlines went into a frenzy following revelations that Donald J. Trump Jr. met with a Russia-linked lawyer to obtain dirt on Hillary Clinton. Trump Jr. released a chain of emails Tuesday related to the meeting. Amidst the discussions surrounding Trump Jr., numerous Democratic leaders such as Virginia Senator Tim Kaine, Democratic Rep. Seth Moulton and others have leveled descriptions of Trump Jr.’s actions as “treason” and “treasonous.”",False
A female reporter was recently denied entry into the House Speaker’s lobby on Capitol Hill for wearing a sleeveless dress. A flurry of headlines and tweets that followed decried the House’s “new” prohibitive dress code policy for women.,False
"In an uploaded video, CNN claims most states “oppose” and will “refuse” a voter data request by an election commission from President Donald Trump’s administration. It ran with the original headline, “44 States Refuse Trump’s Voter Info Request.” Its video segment featured the caption, “40+ States Oppose Trump Admin Request For Voter Data.”",False
"During Sunday’s episode of the ABC show “This Week,” hosted by George Stephanopoulos, ABC reporter Martha Raddatz sat down with Republican Illinois Rep. Adam Kinzinger, The New Yorker contributing writer Robin Wright, and New York Times Chief White House Correspondent Peter Baker.",False
"The Washington Post claimed in an article Friday that Planned Parenthood does not use Medicaid funds for abortions. “As the nation’s largest abortion provider, the 100-year-old nonprofit has sustained attacks at both the state and federal level, although the clinic does not use Medicaid funding to provide abortion services,” the article states.",False
"The Missouri House of Representatives passed a bill last Wednesday that covers regulations on abortion. Numerous media outlets and pro-choice activist groups have criticized the bill for “roll[ing] back” a recent St. Louis “anti-discrimination” ordinance regarding reproduction and abortion. A few days later, NARAL Pro-Choice America sent out a fundraising email with the subject “Use birth control? You’re fired.” claiming that the bill “restore[s] the right to discriminate against women.”", False
