"Noticia","Tipo","Pagina"
"Los Consejeros Enrique Pita y Luis Verdesoto informaron en rueda de prensa, la necesidad de empadronar a la mayor cantidad de ciudadanos venezolanos para así lograr una mejor democracia en las siguientes elecciones. ""Ellos viven en el Ecuador y tienen derecho a decidir sobre el país que quieren para ellos y sus hijos"" aseguraron los Consejeros.",1,"El Uninverso"
"""Lo acabo de leer en la prensa, y es una noticia nueva para mi, enterarme que mi hermana Pierina cobraba mi sueldo, YO NO SABÍA NADA, tal vez alguien depositó ese dinero a mi hermana para hacerme daño"" aseguró el ex mandatario.",1,"El Uninverso"
"El Ex Presidente Abdalá Bucarám asegura que no permitirá que se le quite su sueldo vitalicio, ya que este sueldo le permite vivir de manera modesta. ""Yo sufrí mucho en Panamá en el exilio, a veces no tenía plata para calentar la piscina, y muchas veces que tocó quedarme con solo 3 empleadas, los ecuatorianos me deben mucho más"" enfatizó.",1,"El Uninverso"
"El Dirigente indígena Jaime Vargas, durante una entrevista de radio se refirió a la pequeña confusión que se suscitó durante el dialogo para derogar el Decreto 883. ""La gente pensaba que tenía un tractor para trabajar la tierra, yo me dedico al trasporte aéreo dentro del territorio Achuar, el tractor es el nombre con el que le bauticé a una de mis humildes avionetas"" aseguró.",1,"El Uninverso"
"Según el Prefecto del Azuay, el sector turístico necesita reactivarse, para ello propone que se recupere el feriado que perdimos los ecuatorianos por los días de paro, ya que las carreteras estaban cerradas y la gente no pudo movilizarse. ""Los ecuatorianos necesitamos despejar la mente de estos momentos duros que pasamos en el país, y también podemos aprovechar para reactivar el turismo interno"" enfatizó.",1,"El Uninverso"
"Jordi, un estudiante menor de edad fue visto por últimas vez el día Domingo, antes de que la Policía ataque con Bombas Químicas el Hospital Andrade Marín. Ayúdanos con un Amen y compartir",1,"El Uninverso"
"Rosita Caicedo fue vista por última vez, el día sábado, cuando entregaba ayuda humanitaria en el coliseo de la Universidad Salesiana. Ayúdanos con un Amen y compartir",1,"El Uninverso"
"Un camión de la #CONAIE fue asaltado este miércoles cuando pasaba por la Av. Perimetra, antes de su llegada a las protestas planificadas en el puerto principal. ""Nos robaron, ponchos, sombreros y hasta los víveres que veníamos trayendo desde Chimborazo"" aseguraron los afectados.",1,"El Uninverso"
"En cadena nacional, el Presidente Lenin Moreno declaró el inicio de la #LeySeca a nivel nacional mientras duren las protestas. La medida tomó por sorpresa a varios manifestantes los cuales han decidido retirarse a sus casas esperando que el Presidente reconsidere las medidas tomadas.",1,"El Uninverso"
"Asambleístas de la Bancada RC, se pronunciaron sobre las afectaciones que tendrías al quitarse los subsidios de los combustibles. ""Nuestro sueldo alcanza con las justas, la mayoría tenemos 2 o 3 carros y es importante solicitar un aumento de sueldo para poder sobrellevar este paquetazo del gobierno traidor"" enfatizaron los Asambleístas.",1,"El Uninverso"
"Manifestantes indígenas tomaron este martes el edificio de la Asamblea Nacional, l grito de “¡Vuelve Yolanda Vuelve!”, tras tirar abajo las rejas que rodeaban la sede. ""Nuestra petición principal es que Yolandita regrese al MasterChef para que los jurados puedan degustar del Mote Pillo y las Papitas con Caucara"" expresaron los dirigentes.",1,"El Uninverso"
"Los habitantes de Saquisilí, Provincia de Cotopaxi se unieron esta tarde al #ParoNacional para exigir que se mantenga el subsidio de la gasolina. Miles de manifestantes se volcaron en caravana a la Avenida principal de la ciudad para protestar.",1,"El Uninverso"
"Esta mañana la Alcaldesa de Guayaquil Cynthia Viterí se mostró muy enfática al decir que no dejará robar a nadie que no sea guayaco. ""Nosotros tenemos sobrepoblación de saqueadores y no puede venir gente de afuera a quitarle su trabajo"" Esta tarde marchará hasta la 9 de Octubre para precautelar su derecho al saqueo.",1,"El Uninverso"
"El Alcalde Yunda visitó esta mañana al dirigente del taxismo, Jorge Calderón, quien fue arrestado. ""Conozco a Jorgito Calderón (georgi) hace muchos años, hemos sido compañeros del ecuavoley en muchos campeonatos y sé de su lucha a favor del taxismo que es tan importante para la ciudad"" El Municipió asignará pondrá a su disposición el departamento jurídico para asumir su defensa y pedir la inmediata liberación.",1,"El Uninverso"
"La asambleísta Gabriela Rivadeneira anunció esta tarde su precandidatura para la Presidencia de la República, y pidió a la asamblea solicitar la revocatoria de mandato de Lenin Moreno y adelantar elecciones.",1,"El Uninverso"
"""Cuatro de cada cinco autos en Quito, son automóviles bajos, si las calles se inundan, la gente preferirá dejar sus autos en las casas para evitar que se dañen, y optarán por el transporte público"" aseguró el Burgomaestre.",1,"El Uninverso"
"La semana pasada  Andres P. se quedó con la ilusión de mostrar al país sus habilidades para la cocina, cuando fue interceptado por un operativo policial, y le quitaron todos los instrumentos que iba a utilizar en el casting del nuevo reality show #MasterChef.",1,"El Uninverso"
"La Prefecta de Pichincha solicitó hacerse cargo del edificio de la UNASUR, donde anunció la creación del salón multipolar de eventos y recepciones ""Hugo Chavez Frías"". Hasta el momento se espera la respuesta del Gobierno Nacional a esta petición.",1,"El Uninverso"
"Polémicas declaraciones de la Asambleísta Gabriela Rivadeneira en el pleno de la Asamblea antes de la votación para legalizar el aborto en casos de violación.",1,"El Uninverso"
"Desde la clínica donde cubre su condena por violación, el padre del ex vicepresidente Jorge Glas mostró su rechazo a la legalización del aborto en caso de violación. Aseguró que los violadores también tienen derecho a conocer a sus hijos, y este es un derecho que no se los pueden quitar.",1,"El Uninverso"
"El ex mandatario disfruta de unas vacaciones en la isla, y aseguró que tuvo que sobregirarse para poder pagar el avión privado en el que mandó a recoger a su madre y hermana desde Ecuador. ""Yo no tengo plata, estoy aquí porque unos amigos me prestaron para el pasaje, y pedí un sobregiro para mandar a traer a Pierina y mi mamita desde Ecuador"", aseguró. Un ejemplo de hijo y hermano",1,"El Uninverso"
"La segunda entrega de la saga IT rompe récords de taquilla en el Ecuador. Por si parte el actor Ernesto Huertas Carrillo quien interpreta al payaso Pennywise, se mostró muy entusiasmado con la acogida del público.",1,"El Uninverso"
"Luego del escándalo por diezmos, la Ex asambleísta regresará a la Asamblea pero en calidad de asesora de la asambleísta Lourdes Cuesta de la bancada de #CREO. La función que desempeñará será la de acompañar a su amiga a todos los eventos sociales y protocolarios. La partida presupuestaria asignada es de $4500 mensuales.",1,"El Uninverso"
"Si se pudo! La FIFA aprobó la petición del Ecuador para ser la sede oficial del Mundial de Futbol 2022 para PS4.  Jugadores de todo el mundo arribarán al país para esta competencia que se llevará a cabo en el edificio de la UNASUR.",1,"El Uninverso"
"Apple anunció el lanzamiento de su nueva plataforma de películas y series con la cual se enfrentará a Netflix. Varias series actores ecuatorianos formarán parte de este nuevo menú de producciones audiovisuales. El precio de lanzamiento será de $4.99 al mes.",1,"El Uninverso"
"En una entrevista en un canal venezolano el ex mandatario defendió la Ley que aprobaron en el 2010, la cual  prohibe mostrar el nombre completo y fotografías de personas que hayan cometido algún delito. "" Ellos también son personas, tienen familias, no se los puede humillar más solo por haber cometido un error por alguna necesidad"" aseguró.",1,"El Uninverso"
"Luego del feliz nacimiento de su hijo, Rosibel Zambrano asegura haber sido víctima de la delincuencia esta mañana cuando acababa de retirar los exámenes  de ADN de su primogénito.  ""Es una gran pena lo que pasó, dejé el auto estacionado y me han roto la ventana para robarme la carpeta con los resultados del ADN, los cuales daban como afirmativo"" dijo Rosibel. Vito por su parte acudió a consolar a su esposa y le dijo que ya no habrá necesidad de hacerse otros exámenes, pues él confía ciegamente en que ese hijo es suyo.",1,"El Uninverso"
"Asambleístas y miembros de la Bancada RC presentaron esta tarde una Acción de Protección para evitar que se exija Visa a los ciudadanos venezolanos que intenten ingresar al Ecuador. ""Todos somos hijos de Chavez, y como hermanos debemos luchar juntos por esta revolución"" afirmó Gabriela Rivadeneira.",1,"El Uninverso"
"Si usted es cliente de habitual de los prostíbulos, tenga cuidado. El alcalde Jorge Yunda anunció esta mañana que los controles a vehículos mal estacionados se harán también en los diferentes Centros de Diversión Nocturna y clubes para caballeros de la capital. ""si quieren ir a chonguear, es mejor que vayan en taxi, y así evitarse el susto después del gusto"" enfatizó.",1,"El Uninverso"
"Lorena Collantes tuvo casa llena en su primer curso de catequesis, en el que se incluye un paseo de fin de año a Salinas con sus alumnos  ""Los cupos se llenaron, también hubo varios papás que quieren repetir la primera comunión"" aseguró la ex jueza.",1,"El Uninverso"
"Los presentadores de televisión Rodrigo Padilla y Jalal Dubois aseguraron que el medio digital La Posta estaría copiando los segmentos y estilo de su ex programa #LaKombi. Analizan retomar su programa para evitar esta competencia desleal.",1,"El Uninverso"
"Según el informe de labores de los primeros 100 días de gestión de Paola Pabón en la Prefectura, sobresale la contratación de más de 700 ciudadanos venezolanos para diferentes áreas de trabajo, en la mayoría de ellas para impulsadoras y volanteo de la imagen de la Prefecta. ""Nuestros hermanos necesitan más que nosotros en este momento y es nuestro compromiso apoyarlos"" aseguró Pabón.",1,"El Uninverso"
"En una entrevista radial, la actriz Catherine Velasteguí respondió a las críticas de redes sociales, asegurando que el dinero de la demanda lo usará para cambiar sus prótesis mamareas. ""El Choque me dejó las siliconas un poco sensibles y necesito ponerme unas nuevas, la gente siempre criticará sin saber nuestro sufrimiento"" aseguró. Por su parte David Reinoso le ha pedido que se cambie sus prótesis a una talla mas grande para reavivar la chispa del amor.",1,"El Uninverso"
"Luis Vivanco y Anderson Boscán pensaron que por ser ""influencers"" ya no tendrían que registrarse para ingresar al CNE. Ahora se hacen las ""vístimas""",1,"El Uninverso"
"El Loro Vivísimo. El alcalde Jorge Yunda es filmado mientras intenta COLARSE en la fila del aeropuerto. Recordemos que tiempo atrás fue filmado invadiendo el carril exclusivo del Trole con su Audi Q7 blanco.",1,"El Uninverso"
"Ante la negativa de toda su familia, el emprendedor Manuel Zambrano se aventuró rumbo a Atacames este feriado para vender medias a los bañistas quiteños y de diferentes lugares de la sierra ecuatoriana. Tal fue el éxito que al primer día de venta se le acabó toda la mercadería tuvo que regresar el sábado con un camión lleno de medias para ofrecer a los turistas.",1,"El Uninverso"
"Luego de viralizarse un video dónde un ladrón es atrapado por un policía luego de que robó a su esposa e hijo. Varios abogados han salido en defensa del delincuente, y piden la pena máxima contra el policía que evitó el robo, por haber pateado al ladrón.",1,"El Uninverso"
"Luego de varias criticas y burlas que recibió el Expresidente Rafael Correa, por publicar una fotografía de la esposa del Presidente colombiano, y hacerla pasar por la esposa del vice presidente Otto Sonnenholzner. Correa decidió  eliminar la publicación y aseguró que ""no recuerda"" haberla publicado.",1,"El Uninverso"
"Luego de la derrota ante el Aucas por 2 goles a 1. El ex jugador del Manchester United, Antonio Valencia, solicitó permiso esta para irse a reflexionar junto a algunos compañeros en un hotel de la capital. ""Le dimos permiso a Valencia, pero nos acaba de llamar para indicarnos que se encuentra en un EMBOTELLAMIENTO y no podrá reintegrarse al plantel el día de hoy"" aseguró esteban Paz",1,"El Uninverso"
"El alcalde de Quito, Jorge Yunda viajó esta mañana a Estados Unidos acompañado de la Nueva #ReinaDeQuito elegida por él.",1,"El Uninverso"
"La Banda de la Policia Nacional del Ecuador entonó esta mañana una canción en honor a la Ministra María Paula Romo y al Secretario Antocorrupcion Ivan Granda.",1,"El Uninverso"
"Ante el amotinamiento que se lleva a cabo en la cárcel de #Latacunga, el Jefe de Policía aseguró que se han seguido todos los protocolos, que cada policía esta bien dotado con su respectiva catapulta, y que han logrado dar de baja a 4 reos desde el techo del CRS, pero que las piedras que fueron entregadas hace un mes, son insuficientes. ""Tenemos las, armas no letales, tenemos la puntería, pero nos faltan mas piedras"" aseguró el Comandante.",1,"El Uninverso"
"El anuncio se lo realizo este fin de semana durante el Gabinete Itinerante, donde el varios medios preguntaron al Alcalde Yunda sobre quién lo acompañará al Pregón, campeonato de 40 y demás eventos protocolarios de las Fiestas de Quito. ""Mi hermana es muy linda, y desde pequeña quiso ser Reina, ahora que soy alcalde puedo proponerla para que sustituya a la Reina de Quito durante 4 años, y me acompañe a todos los eventos que tenemos planificado para festejar a la ciudad"" afirmó.",1,"El Uninverso"
"Una mala noticia para la CENSURA El Presidente del Colegio de Abogados, Ramiro García ofreció prestar su barriga como lienzo para que le artista urbano #Apitatan desarrolle nuevamente su obra censurada #ElAmorNoTieneGenero. El Artista por su parte agradeció la colaboración del abogado, pero piensa que necesitará el doble de pintura para lograr abarcar todo este lienzo.",1,"El Uninverso"
"El ex asambleísta Agustín Delgado aseguró que toda la maquinaria encontrada en su hostería, servía para un nuevo proyecto de recrear el Tren Minero de Disney Magic Kingdom en el Juncal. ""Mi in__ten__ción era dadar__les un po__co de a__le__gri__a, a los ni__ños del Jujuju_ncal"" leyó en un comunicado.",1,"El Uninverso"
"Un colectivo de mujeres presentó esta mañana, un Recurso de Amparo, para abrir la posibilidad de legalizar el aborto, en caso de que el padre del bebé sea feo. Según acotaron, esta acción busca proteger a los niños de futuro bullying y apodos en la escuela.",1,"El Uninverso"
"Mediante su cuenta de twitter el Ex Presidente Rafael Correa hizo un llamado para que los ecuatorianos exijamos a Lenin Moreno enviar el nano satélite Pegaso para explorar el asteroide que contiene 10 mil cuatrillones de dólares en oro. ""Debemos reabrir la agencia espacial ecuatoriana y enviar nuestro propio satélite para explorar este asteroide y estudiar la posibilidad de traer este oro al Ecuador"" aseguró",1,"El Uninverso"
"Policías le hicieron chumar al Chapulín Colorado, luego de la capacitación en el uso de Armas No Letales. La Ministra María Paula Romo investigará este incidente.",1,"El Uninverso"
"El viceministro de Finanzas, Fabián Carrillo, mencionó en medios de comunicación locales que se analiza, dentro de la reforma tributaria, prevista para el último trimestre del 2019, la posibilidad de cobrar impuestos por el uso del whatsapp, ""La aplicación tiene más de 9 millones de usuarios en Ecuador y esto podría generar una fuente importante de ingresos para el país"" aseguro.",1,"El Uninverso"
"Este lunes, se registró la adopción por parte de una pareja de mujeres que recientemente se casó en Guayaquil. es un caso emblemático para el Ecuador y esperamos que sean muchas otras parejas las que puedan lograr adoptar un pequeño niño. Por su parte Jorgito, muy contento comentó que en su infancia tuvo deficiencia de leche materna y ahora sus dos madres le dan de lactar.",1,"El Uninverso"
"Varias Agentes metropolitanas denuncian agresiones por parte de vendedoras informales extranjeras, según indican, tienen la disposición desde la alcaldía a no devolver ningún golpe o detener a ninguna informal si son venezolanas, para evitar problemas de Derechos Humanos y Libre Circulación ""Si las vendedoras son ecuatorianas, podemos llevarnos el carrito y la mercadería, pero al ser extranjeras corremos el riesgo de ser sancionadas"" aseguró.",1,"El Uninverso"
"Un acuerdo entre el Ministerio del Interior y la empresa maxicana ""Chipote"" permitirá que varios personajes disfrazados del emblemático Chapulín Colorado dicten charlas sobre el uso de armas no letales a varios policías y guías petinenciarios. La empresa ""Chipote"" es un franquicia de seguridad que pertenece a la viuda del comediante Chespitiro. La Ministra María Paila Romo se siente muy optimista con los resultados que obtendrá luego de esta capacitación.",1,"El Uninverso"
"La ibarreña Rosita Caranqui salió hace 7 años el Ecuador en busca de un sueño, y con ayuda del Senescyt viajó a Culiacán a la Escuela Nacional de Directores Técnicos (ENDIT), donde se graduó con honores y ahora se encuentra en conversaciones con el West Ham United para llegar a ser la primera mujer que dirija un Equipo Europeo. Sin duda un ejemplo de superación digno de compartir.",1,"El Uninverso"
"Duras declaraciones de Hernán Darío Gomez sobre los pésimos resultados obtenidos en la #CopaAmérica. ""Yo juré no volver al Ecuador, pero me insistieron, así que decidí venir para tomar venganza de lo que me hicieron hace 18 años"" dijo a la prensa en medio de lágrimas.",1,"El Uninverso"
"Walter Gomez, dice que con la aprobación del ""MatrimonioIgualitario, ahora se siente mas libre de ser como él es en realidad. ""Si mi compañero José Tuarez puede usar Sotana, yo tengo derecho a utilizar mi tanga narizona"" aseguró.",1,"El Uninverso"
"Parques acuáticos, campos de golf, estadio y repavimentación completa de calles son parte de las obras que el alcalde Yunda ha ofrecido para la capital, pero muchos usuarios cuestionan que todas estas se las realice en el norte de la capital. ""El Sur de Quito tiene necesidades, pero son más básicas, el Norte en cambio tiene mucho para donde crecer y ahí vive la gente que paga más impuestos para nuestra ciudad"" aseguró el Burgomaestre.",1,"El Uninverso"
"Según el Cura Tuarez, Dios ya lo habría perdonado. ""Yo estoy consciente que hice mal, pero fue una mentira piadosa para hacerle un bien al país, además yo acudí a realizar mi confesión, en la cual me mandaron a rezar 350 Ave Marías y 120 Padre Nuestros. Esto permitió que Dios me perdone, y ese el el único perdón que me importa"" aseguró el Presidente del CPCCS",1,"El Uninverso"
"Buenas Noticias para los más Vagos! La Multinacional puso a disposición 200 vacantes para estudiantes que no alcanzaron superar los 800 puntos en la prueba #SerBachiller",1,"El Uninverso"
"El Presidente del CPCCS, José Tuarez solicitó cambiar los inodoros de su despacho porque le parece anti higiénico sentarse en dónde otros funcionarios se sentaron para realizar sus necesidades fisiológicas. ""Con toda humildad lo digo, yo solo comparto el baño con personas de mi jerarquía, no voy a sentarme donde cagaba cualquier funcionario subalterno"" aseguró el Curita.",1,"El Uninverso"
"El Colectivo Ecuatoriano de Moceros Enamorados de Nadie (CEMEN) realizó una solicitud a la Corte Constitucional, para dar pazo al Matrimonio de 3 Personas, para así precautelar los derechos de las amantes (mozas) en caso de fallecimiento marido. ""Es injusto que en caso de morirme, la única beneficiada sea mi esposa, y no la asistente matrimonial, es nuestro deber dignificar a la moza"" aseguró Luis  Baldeón, Presidente del Colectivo.",1,"El Uninverso"
"La Corte Constitucional de Ecuador resolvió la tarde del miércoles 12 de junio de 2019 favorablemente dos consultas de norma en torno al matrimonio civil igualitario de personas del mismo sexo.",1,"El Uninverso"
"El Presidente Lenin Moreno, muy molesto se refirió a la derrota de la Selección ecuatoriana Sub 20 ante Corea. ""Yo gritaba ´Fuera Corea Fuera´, pero ni eso ayudó, esto me da nuevamente la razón de que nuestros deportistas nunca ganan nada, y no tenemos plata para desperdiciar en ellos"" aseguró el mandatario",1,"El Uninverso"
"Luego del amotinamiento del día de ayer en la Penitenciaría del Litoral, donde asesinaron a un reo y secuestraron a elementos del GIR, la Ministra Maria Paula Romo informó que tomará medidas drásticas al respecto. ""No me pidan que sea blanda ante esta situación, he dispuesto que se les prohiba ver televisión por 3 días y que toda la semana no se les de postre a los reos involucrados en el incidente de ayer"" agregó la Ministra.",1,"El Uninverso"
"El Alcalde de la capital realiza los preparativos para recibir a la Selección sub 20. Entre una de las sorpresas que tiene preparado para los jugadores, está una docena de perros callejeros que se repartirá a cada uno de los seleccionados.",1,"El Uninverso"
"El ex presidente Rafael Correa pide a sus seguidores abandonar Facebook y regresar al Hi5 desde donde transmitirá el próximo #EnlaceDigital",1,"El Uninverso"
"Si piensas que ya es cosa del pasado tener un perrhijo, gathijo, lagartijo o planthijo, quizás sea momento de probar con un tesishijo. A esta nueva tendencia que está causando furor en los millennial. Un grupo de estudiantes plantean la posibilidad de inscribir sus tesis en el Registro Civil como un hijo más,  ya que sienten un lazo muy fuerte porque dicen ellos las crearon, vieron crecer y las terminaron de madurar. ""Mi tesis es mi hija, así la veo, así la siento y quiero qu... Ver más",1,"El Uninverso"
"Luego de una gran #hackatón organizada por YachayTech, un grupo de estudiantes lograron encontrar palabras escondidas al colocar al revés su calculadora Casio y realizar ciertas operaciones matemáticas, entre las palabras encontradas están: ""sesos"", “bebe”, “gooool” o “sobese”. Representantes de Huawei quedaron impresionados con este descubrimiento y plantean la posibilidad de llevarlos para el desarrollo de su sistema operativo.",1,"El Uninverso"
"La empresa alemana GeneralTire realizó este lunes la entrega oficial de un juego de llantas para la silla de Lenin Moreno. Estas llantas tienen mayor agarre y soportan grandes recorridos, ""son ideales para personas que pasan viajando y paseando por el mundo"" aseguró el gerente.",1,"El Uninverso"
"Un fallo a favor de Collantes anuló el impedimento que tenía para ejercer su profesión. Desde este lunes Lorena Collantes se reincorporó a su trabajo de jueza de la República, ella aseguró que cometió errores pero que aprendió de ellos y que no tomará represalias contra los policías que la filmaron y publicaron su video.",1,"El Uninverso"
"El Presidente Lenin Moreno anunció esta tarde que se anulará la disolución de la prestigiosa Universidad Cooperativa de Colombia en el Ecuador. Dalo Bucarám (Mejor Egresado) agradeció el gesto de la presidencia y aseguró que esto ayudará a miles de jóvenes que se quedaron sin la posibilidad de obtener un título profesional.",1,"El Uninverso"
"El Ex Presidente realizó su primer Enlace Digital por #Hi5, notoriamente molesto pidió a sus seguidores abandonar la red social Facebook y regresar a sus cuentas de Hi5. ""Si Facebook no me quiere en su red, se quedará sin seguidores, porque ellos se irán conmigo"" aseguró. Su usuario en Hi5 es @MashiRafael, y transmitirá desde ahí el próximo Enlace Ciudadano por el día del Padre. Rafael Correa, necesita tu respaldo!",1,"El Uninverso"
"El ex secretario jurídico de Rafael Correa solicitó a la jueza Anabell Camacho la posibilidad de re-decorar su celda, porque los colores grises le estaban causando depresión. El costo de la decoración lo asumirá el propio Alexis Mera.",1,"El Uninverso"
"El cantante de la agrupación ""Guaynaa"" solicitó a través de un comunicado en sus redes sociales, que su canción ""Rebota"" no sea tocada en las discotecas donde las mujeres usen pantalones de talla 4 para abajo.",1,"El Uninverso"
"La Ministra del Interior realizó la entrega formal de 200 catas y 1500 piedras para los diferentes policías y guías penitenciarios del país. ""Estas nuevas armas no letales contribuirán de manera eficaz para recuperar el orden en las cárceles del Ecuador"" aseguró.",1,"El Uninverso"
"Pacha, la mascota oficial de la Asamblea Nacional pasó por un mal momento este lunes, cuando se dio cuenta que le faltaba el 10% de su fundita de comida. ""Debe ser que le hicieron la bienvenida"" aseguró el cuidador a cargo de Pacha.",1,"El Uninverso"
"El Municipio tiene en sus registros a unas 50 000 personas con sorpresa e indignación por cobros de suspuestos reajustes a la patente municipal, Clara García pagaba $22 mensuales y ahora le llegó una cuenta por $1080 sin ninguna justificación. El alcalde Yunda molesto con esta situación ofreció rescatar otro perrito de la calle para regalar a la Dirección Tributaria del Municipio.",1,"El Uninverso"
"El gerente de la empresa eléctrica Quito celebró este lunes el aumento de las planillas de luz, para esto envío los autos de la institución a retirar un pedido de pasteles en el Cyrano con su secretaria a la que también festejará mas adelante en un lugar más privado.",1,"El Uninverso"
"Por medio de skype el ex Canciller Ricardo Patiño aseguró desconocer todo lo relacionado al caso de Arroz Verde, pero pidió ser incluido para cooperación eficaz en la receta del #ArrozConChancho",1,"El Uninverso"
"La Fiscal Diana Salazar contó que se encuentran investigando todos los cuadernos de la ex secretaria de Rafael Correa, Pamela Martinez., pero que tuvieron un lamentable incidente cuando revisaban las hojas dónde se hablaba de los aportes económicos que se hicieron a la campaña de Lenin Moreno y Jorge Glas en el 2017. ""Se nos regó agua sobre esas hojas lo que producieron que se corra la tinta. Lo importante es que las hojas dónde se culpa a Correa están a salvo"" aseguró.",1,"El Uninverso"
"Varios detenidos denuncian sentirse vulnerados en su intimidad, al percatarse que el Dr. Alexis Mera se toma mas tiempo de lo permitido para bañarse y aprovecha para echarles el ojo. ""El sólo para mirándono de reojo, y cuando nos acercamos o pasamos por alado, bota el jabón, y se agacha a recogerlo, esto es incomodo para todos y queremos solicitar cambio de cárcel para él o para nosotros""",1,"El Uninverso"
"La Prefecta de Pichincha, Paola Pabón, denunció esta mañana haber sido víctima de otro ataque informático. Ella asegura que el número de sus ""match"" en tinder se le han bajado esta última semana. ""Yo siempre he sido una mujer muy solicitada, y esta semana miles de mis pretendientes se perdieron"" aseguró. Entre uno de sus pretendientes perdido está el ex Prefecto Gustavo Baroja. La Prefecta Pabón no descarta demandar a la red social.",1,"El Uninverso"
"La asociación de Moteles de Machala ha decidido emprender una campaña ""Tirar con ropa, para evitar la foca"". En esta campaña se han colgado varios rótulos dónde piden a los usuarios que lleven su mochila de emergencia a mano, ""Lo que queremos es prevenir a los usuarios para que traigan gafas o antifaces y que traten de estar lo mas vestidos posibles ante cualquier eventualidad"" nos contó el presidente de la ASO MOTELES.",1,"El Uninverso"
"Luego del anuncio de que los Empleados Municipales podrán llevar a su mascota una vez a la semana al trabajo, el alcalde Yunda anunció la creación de la EMAC, esta nueva secretaría estará encargada de la limpieza del popó y orina de las mascotas en las dependencias municipales.",1,"El Uninverso"
"El Lider del Movimiento CREO agradeció la decisión del Presidente Moreno, de eliminar le Impuesto Verde. Lasso pagaba aproximadamente $600 por cada una de sus 12 camionetas, entre las cuales constaban Toyota Tundra, Nissan Titan y varias F150 Raptor.",1,"El Uninverso"
"La Organización Latinoamericana del Buen Vivir nominó esta semana al Presidente Lenin Moreno y al ex Alcalde Mauricio Rodas para los Premios BUEN VIVIR 2019, en la categoría de TRABAJADOR DEL AÑO. ""Ambos personajes se han destacado por su ardua labor e incasable trabajo"" aseguró el Presidente de la Organización, Freddy Elhers.",1,"El Uninverso"
"Luego del anuncio del Alcalde Jorge Yunda sobre un incremento de los pasajes de transporte público, el concejal Juan Manuel Carrión planteará una demanda a la ciudad por Precarización Laboral. ""Si con apenas $2800 no me alcanza actualmente, peor me va a alcanzar cuando los pasajes suban a 35 centavos, me siento explotado"" enfatizó el concejal.",1,"El Uninverso"
"Como parte del nuevo Plan de Ahorro del municipio de quito, el alcalde Jorge Yunda plantea que cada servidor municipal lleve consigo su propio papel higiénico. ""Es inmensa la cantidad de papel higiénico que se ha estado desperdiciando, sería mejor que vengan haciendo sus necesidades en su casa y al municipio vengan a trabajar"" aseguró.",1,"El Uninverso"
"Notablemente devastada, y con su atuendo de luto, llegó la nieta deTrujillo a su velorio. Rosita no había visto a su abuelo desde hace 15 años para darle el último adiós a quien fue su ejemplo de vida, ella arribó desde Bolivia, dónde estudiaba Biología Marina",1,"El Uninverso"
"La Ministra del Interior declaró en estado de emergencia los centros carcelarios del país. Esto implica que los militares salgan de sus cuarteles y continúen su campeonato de ecuavoley en las diferentes cárceles del Ecuador.",1,"El Uninverso"
"El costo de la remodelación asciende a $800.000 y fue adjudicado bajo contratación directa. Sillones Yves Saint Laurent, y lámparas de la famosa diseñadora Eileen Gray forman parte del nuevo mobiliario de la Prefectura. ""No me sentía a gusto trabajando entre polvo y muebles viejos"" aseguró Paola Pabón.",1,"El Uninverso"
"El reconocido periodista Alfonso Espinoza de los Monteros, se mostró sorprendido ante la repentina muerte del Dr. Julio César Trujillo. ""Me sorprendió la noticia, recuerdo como si hubiera sido ayer cuando fuimos al bautizo del Niño Jesús... Lamentablemente se nos fue muy pronto""",1,"El Uninverso"
"Según la Ministra del Interior, hay varios indicios de que el video íntimo de la cantante fue filtrado por medio del hacker Ola Bini, siguiendo órdenes desde Bélgica desde una IP que podría pertenecer al ex Presidente Rafael Correa. La Fiscal Diana Salazar iniciará la investigación.",1,"El Uninverso"
"Luego de la filtración del video íntimo de la cantante Azucena Aymara, el Ecuador descendió 6 lugares en el ranking mundial de los países con el pene más grande del mundo, en el cual nos encontrábamos en 2 lugar. Aunque muchos aseguran que el aparato que aparece en el video es venezolano, este nos bajó el promedio más de 25 puntos. en el ranking mundial.",1,"El Uninverso"
"El Alcalde Mauricio Rodas asegura que deja una alcaldía con cero deudas y con el 98% de proyectos terminados. ""Los quiteños saben he trabajado muy duro durante todos estos años, al nuevo alcalde solo le toca disfrutar de lo que hice"" enfatizó el alcalde Rodas. Por su parte el Loro Homero comenzó a planificar la autipista de 2 pisos que ofreció en campaña así como la construcción del nuevo estadio.",1,"El Uninverso"
"El éxito de la aclamada saga de los Avengers duró muy poco en el Ecuador, luego de que se filtrara el video íntimo de ""La Jefa"". este video le quitó el primer puesto a la cinta de Marvel. La cantante agradeció a su público por la gran acogida y anunció que fue contactada por la multinacional Brazzer para grabar una segunda parte en compañia de la asambleísta Marcela Aguiñaga  con el nombre: ""Gallinas viejas, da buen caldo""",1,"El Uninverso"
"Un joven se acercó con dulces y mariachis a pedir perdón a su esposa, en el local de Claro del CC. El Recreo. Pero ella no se dejó convenser, ya que dice que hay alguien más  que ahora le hace el servicio técnico y le da un buen mantenimiento a su equipo.",1,"El Uninverso"
